Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",29y 307d,219 (150-1-68 68.72%),406 (1.85),←,
9,"Burgoyne, Shaun",37y 328d,388 (255-2-131 65.98%),300 (0.77),231 (158-2-71 68.83%),129 (0.56)
18,"Ceglar, Jonathon",29y 212d,88 (57-0-31 64.77%),41 (0.47),←,
46,"Cousins, James",22y 178d,24 (9-0-15 37.50%),10 (0.42),←,
30,"Day, Will",19y 100d,10 (1-0-9 10.00%),1 (0.10),←,
8,"Frost, Sam",27y 16d,106 (40-0-66 37.74%),8 (0.08),15 (4-0-11 26.67%),
44,"Greaves, Damon",20y 141d,2 (0-0-2 0.00%),,←,
19,"Gunston, Jack",28y 333d,207 (130-1-76 63.04%),394 (1.90),193 (125-1-67 65.03%),374 (1.94)
15,"Hardwick, Blake",23y 221d,81 (40-1-40 50.00%),6 (0.07),←,
17,"Howe, Daniel",24y 284d,67 (39-1-27 58.96%),13 (0.19),←,
2,"Lewis, Mitch",21y 335d,21 (7-0-14 33.33%),23 (1.10),←,
32,"Maginness, Finn",19y 203d,1 (0-0-1 0.00%),,←,
7,"McEvoy, Ben",31y 64d,221 (123-3-95 56.33%),88 (0.40),130 (72-1-57 55.77%),61 (0.47)
3,"Mitchell, Tom",27y 105d,127 (71-1-55 56.30%),63 (0.50),62 (29-1-32 47.58%),25 (0.40)
36,"Moore, Dylan",21y 40d,9 (2-0-7 22.22%),3 (0.33),←,
1,"Morrison, Harry",21y 306d,41 (19-0-22 46.34%),5 (0.12),←,
23,"OBrien, Tim",26y 169d,77 (43-1-33 56.49%),59 (0.77),←,
10,"OMeara, Jaeger",26y 203d,103 (48-0-55 46.60%),56 (0.54),59 (30-0-29 50.85%),29 (0.49)
28,"Puopolo, Paul",32y 286d,195 (135-0-60 69.23%),182 (0.93),←,
14,"Scrimshaw, Jack",22y 9d,26 (9-0-17 34.62%),,22 (9-0-13 40.91%),
26,"Shiels, Liam",29y 137d,220 (144-1-75 65.68%),80 (0.36),←,
20,"Wingard, Chad",27y 46d,177 (88-1-88 50.00%),262 (1.48),30 (12-0-18 40.00%),30 (1.00)
Totals,Totals,25y 349d,2410 (1410-13-987 58.51%),2000 (0.83),,
C,"Clarkson, Alastair",52y 139d,367 (220-2-145 60.22%),,←,
