Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
40,"Bryan, Chris",25y 67d,19 (6-1-12 34.21%),12 (0.63),3 (3-0-0 100.00%),3 (1.00)
17,"Burns, Scott",32y 140d,229 (101-1-127 44.32%),134 (0.59),←,
32,"Cloke, Travis",20y 68d,37 (19-0-18 51.35%),23 (0.62),←,
33,"Dick, Brad",18y 291d,5 (4-0-1 80.00%),3 (0.60),←,
4,"Didak, Alan",24y 86d,104 (57-0-47 54.81%),153 (1.47),←,
25,"Fraser, Josh",25y 127d,143 (76-0-67 53.15%),123 (0.86),←,
6,"Holland, Brodie",27y 129d,148 (64-0-84 43.24%),141 (0.95),112 (56-0-56 50.00%),104 (0.93)
37,"Iles, Sam",19y 327d,5 (3-0-2 60.00%),,←,
26,"Johnson, Ben",26y 37d,142 (75-0-67 52.82%),36 (0.25),←,
24,"Lockyer, Tarkyn",27y 194d,149 (69-0-80 46.31%),83 (0.56),←,
30,"Lumumba, Heritier",20y 178d,20 (12-0-8 60.00%),1 (0.05),←,
27,"Maxwell, Nick",23y 343d,54 (28-0-26 51.85%),10 (0.19),←,
11,"OBree, Shane",28y 58d,175 (86-0-89 49.14%),69 (0.39),156 (77-0-79 49.36%),66 (0.42)
10,"Pendlebury, Scott",19y 125d,16 (9-0-7 56.25%),12 (0.75),←,
35,"Prestigiacomo, Simon",29y 101d,186 (78-0-108 41.94%),3 (0.02),←,
23,"Rocca, Anthony",29y 270d,214 (103-0-111 48.13%),355 (1.66),192 (92-0-100 47.92%),344 (1.79)
39,"Shaw, Heath",21y 166d,35 (19-0-16 54.29%),10 (0.29),←,
22,"Shaw, Rhyce",25y 208d,67 (34-0-33 50.75%),14 (0.21),←,
36,"Swan, Dane",23y 76d,58 (29-0-29 50.00%),28 (0.48),←,
13,"Thomas, Dale",19y 325d,23 (14-0-9 60.87%),13 (0.57),←,
34,"Toovey, Alan",20y 50d,5 (4-0-1 80.00%),4 (0.80),←,
14,"Wakelin, Shane",32y 273d,219 (104-2-113 47.95%),20 (0.09),125 (63-0-62 50.40%),1 (0.01)
Totals,Totals,24y 215d,2053 (994-4-1055 48.42%),1247 (0.61),,
C,"Malthouse, Mick",53y 268d,546 (305-4-237 56.23%),,168 (82-0-86 48.81%),
