Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 232d,47 (18-0-29 38.30%),11 (0.23),←,
17,"Cooney, Adam",20y 198d,44 (18-0-26 40.91%),36 (0.82),←,
4,"Cross, Daniel",23y 17d,49 (19-1-29 39.80%),8 (0.16),←,
10,"Eagleton, Nathan",27y 157d,175 (77-3-95 44.86%),154 (0.88),119 (51-1-67 43.28%),109 (0.92)
13,"Giansiracusa, Daniel",24y 36d,90 (33-2-55 37.78%),83 (0.92),←,
9,"Gilbee, Lindsay",24y 282d,76 (31-1-44 41.45%),45 (0.59),←,
3,"Grant, Chris",33y 124d,315 (161-5-149 51.90%),525 (1.67),←,
16,"Griffen, Ryan",19y 263d,20 (11-0-9 55.00%),9 (0.45),←,
8,"Hahn, Mitch",24y 341d,94 (35-1-58 37.77%),57 (0.61),←,
6,"Johnson, Brad",29y 272d,257 (117-5-135 46.50%),337 (1.31),←,
36,"Lake, Brian",24y 48d,56 (19-0-37 33.93%),8 (0.14),←,
23,"McMahon, Jordan",22y 324d,75 (26-2-47 36.00%),30 (0.40),←,
27,"Minson, Will",21y 5d,25 (14-0-11 56.00%),6 (0.24),←,
43,"Montgomery, Brett",32y 319d,187 (119-3-65 64.44%),106 (0.57),61 (41-1-19 68.03%),55 (0.90)
32,"Morgan, Adam",24y 170d,17 (8-0-9 47.06%),6 (0.35),14 (6-0-8 42.86%),6 (0.43)
38,"Morris, Dale",23y 108d,20 (13-0-7 65.00%),,←,
2,"Murphy, Robert",23y 311d,104 (39-2-63 38.46%),70 (0.67),←,
15,"Power, Sam",22y 288d,54 (16-1-37 30.56%),11 (0.20),←,
30,"Robbins, Matthew",28y 343d,116 (48-2-66 42.24%),83 (0.72),109 (44-2-63 41.28%),83 (0.76)
34,"Skipper, Wayde",23y 46d,29 (11-1-17 39.66%),12 (0.41),←,
5,"Smith, Rohan",32y 320d,279 (133-5-141 48.57%),235 (0.84),←,
7,"West, Scott",31y 153d,279 (129-4-146 46.95%),99 (0.35),←,
Totals,Totals,25y 215d,2408 (1095-38-1275 45.47%),1931 (0.80),,
C,"Eade, Rodney",48y 12d,177 (95-2-80 54.24%),,25 (14-0-11 56.00%),
