Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",25y 50d,82 (19-1-62 23.78%),23 (0.28),27 (12-0-15 44.44%),10 (0.37)
33,"Barlow, Kris",26y 269d,20 (10-0-10 50.00%),13 (0.65),←,
17,"Chick, Daniel",24y 59d,88 (38-2-48 44.32%),96 (1.09),←,
23,"Collica, Michael",22y 275d,27 (12-1-14 46.30%),4 (0.15),←,
9,"Crawford, Shane",25y 213d,141 (66-2-73 47.52%),103 (0.73),←,
24,"Croad, Trent",20y 31d,43 (19-1-23 45.35%),29 (0.67),←,
19,"Dixon, Ben",22y 300d,52 (26-1-25 50.96%),72 (1.38),←,
34,"Graham, Mark",27y 27d,120 (50-2-68 42.50%),41 (0.34),←,
5,"Harford, Daniel",23y 21d,100 (42-1-57 42.50%),41 (0.41),←,
3,"Hay, Jonathan",20y 240d,47 (16-1-30 35.11%),3 (0.06),←,
15,"Lord, Aaron",24y 263d,99 (49-2-48 50.51%),115 (1.16),67 (26-1-40 39.55%),96 (1.43)
7,"McCabe, Luke",23y 243d,76 (33-1-42 44.08%),5 (0.07),←,
18,"McPharlin, Luke",18y 130d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Rawlings, Jade",22y 183d,33 (13-0-20 39.39%),15 (0.45),←,
32,"Rock, Anthony",29y 193d,198 (118-1-79 59.85%),145 (0.73),20 (10-1-9 52.50%),7 (0.35)
39,"Rode, Steven",20y 3d,1 (1-0-0 100.00%),,←,
4,"Salmon, Paul",35y 80d,290 (154-4-132 53.79%),543 (1.87),81 (31-2-48 39.51%),34 (0.42)
11,"Smith, Joel",22y 342d,80 (40-1-39 50.63%),65 (0.81),22 (11-1-10 52.27%),14 (0.64)
29,"Tallis, Rayden",24y 305d,74 (30-0-44 40.54%),12 (0.16),←,
6,"Taylor, Richard",26y 270d,100 (43-2-55 44.00%),43 (0.43),←,
21,"Vandenberg, Richard",23y 86d,15 (5-1-9 36.67%),2 (0.13),←,
36,"Young, Barry",29y 288d,132 (66-2-64 50.76%),68 (0.52),3 (1-0-2 33.33%),
Totals,Totals,24y 193d,1819 (851-26-942 46.78%),1439 (0.79),,
C,"Schwab, Peter",39y 200d,5 (2-0-3 40.00%),,←,
