Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",6,2.0,9,15,,,,5.0,1.0,,2.0,3,3.0,1.0,,5.0,10,,,2.0,1.0,,88.0
18,"Cameron, Jeremy",5,3.0,1,6,1.0,2.0,,5.0,,1.0,,3,,2.0,,1.0,5,,2.0,1.0,,1.0,84.0
3,"Coniglio, Stephen",9,5.0,11,20,,,,8.0,2.0,2.0,5.0,4,1.0,3.0,,6.0,15,,,2.0,,,76.0
35,"Corr, Aidan",3,2.0,1,4,,,,2.0,,,,1,,1.0,,,4,,,4.0,,,86.0
1,"Davis, Phil",8,6.0,7,15,,,,1.0,5.0,1.0,,3,2.0,2.0,,4.0,10,1.0,,12.0,,,95.0
4,"Greene, Toby",8,5.0,10,18,2.0,,,2.0,1.0,1.0,,3,1.0,2.0,,5.0,13,1.0,1.0,1.0,,1.0,89.0
32,"Griffen, Ryan",8,3.0,9,17,,1.0,,5.0,1.0,3.0,,1,2.0,,,5.0,11,,,1.0,2.0,,87.0
19,"Haynes, Nick",10,4.0,5,15,,,,2.0,2.0,,,1,,1.0,,5.0,8,,,4.0,3.0,,80.0
33 ↑,"Hoskin-Elliott, Will",2,1.0,1,3,,,,,,1.0,,1,,,,1.0,2,1.0,1.0,,,,32.0
22 ↓,"Kelly, Josh",4,1.0,2,6,,,,1.0,,1.0,,1,1.0,1.0,,3.0,3,,,,,,54.0
25,"McCarthy, Cam",8,5.0,3,11,1.0,,,,2.0,3.0,,4,,3.0,,4.0,7,1.0,1.0,1.0,,1.0,90.0
41,"Mumford, Shane",3,,10,13,,,28.0,8.0,1.0,2.0,4.0,3,1.0,1.0,,8.0,5,,,1.0,,,88.0
24,"Patfull, Joel",11,7.0,11,22,,,,2.0,4.0,2.0,1.0,2,1.0,,,7.0,16,,,6.0,,,89.0
9,"Scully, Tom",10,6.0,12,22,,,,4.0,2.0,2.0,1.0,1,3.0,,,8.0,17,,,1.0,3.0,,89.0
23,"Shaw, Heath",21,9.0,8,29,,,,2.0,7.0,1.0,1.0,7,1.0,3.0,,5.0,24,,,5.0,5.0,,89.0
5,"Shiel, Dylan",13,2.0,23,36,,2.0,,2.0,1.0,3.0,5.0,2,4.0,1.0,,11.0,23,,,,1.0,1.0,76.0
10,"Smith, Devon",20,8.0,6,26,,2.0,,5.0,3.0,3.0,1.0,3,1.0,,,6.0,20,,1.0,,3.0,,85.0
36,"Stewart, James",8,4.0,4,12,,1.0,1.0,1.0,,3.0,2.0,3,,1.0,,4.0,7,,,2.0,1.0,,85.0
17,"Treloar, Adam",10,2.0,11,21,,1.0,,1.0,1.0,,4.0,3,,,,7.0,14,,,,1.0,,83.0
8,"Ward, Callan",9,6.0,14,23,,,1.0,8.0,,3.0,6.0,4,1.0,2.0,,9.0,15,,1.0,1.0,1.0,,89.0
6,"Whitfield, Lachie",13,7.0,14,27,,,,2.0,2.0,4.0,2.0,2,,,,6.0,21,,,2.0,1.0,,90.0
16,"Wilson, Nathan",8,4.0,4,12,,,,2.0,2.0,1.0,,2,,2.0,,2.0,7,1.0,,2.0,,,73.0
Totals,Totals,197,92.0,176,373,4.0,9.0,30.0,68.0,37.0,37.0,34.0,57,22.0,26.0,,112.0,257,5.0,7.0,48.0,22.0,4.0,
Opposition,Opposition,242,117.0,167,409,18.0,12.0,41.0,62.0,27.0,57.0,33.0,46,26.0,22.0,6.0,132.0,277,8.0,16.0,42.0,15.0,13.0,
