Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",10,3.0,1.0,11,1.0,,,2.0,1.0,4.0,3.0,1.0,2.0,1.0,,5.0,6,,,3.0,,1.0,97.0
16,"Brown, Leigh",7,6.0,3.0,10,,,,1.0,3.0,2.0,,1.0,1.0,,,5.0,6,1.0,,2.0,,,100.0
2,"Colbert, Leigh",8,3.0,6.0,14,,,,,4.0,,1.0,2.0,,1.0,,4.0,10,,,,1.0,,87.0
24,"Firrito, Michael",10,6.0,6.0,16,,,,4.0,,4.0,3.0,2.0,1.0,2.0,,6.0,11,1.0,,,,1.0,84.0
6,"Grant, Shannon",14,6.0,2.0,16,1.0,2.0,,1.0,,6.0,2.0,,2.0,,,10.0,5,2.0,2.0,1.0,,1.0,92.0
17,"Grima, Blake",1,,,1,,,,1.0,,,,,1.0,,,1.0,1,,,,,,11.0
31,"Hale, David",3,2.0,5.0,8,2.0,,17.0,3.0,,,2.0,,1.0,,,4.0,4,,2.0,2.0,,1.0,86.0
4,"Harris, Daniel",11,5.0,9.0,20,,,,5.0,,3.0,8.0,1.0,,,1.0,11.0,9,,,,,1.0,68.0
29,"Harvey, Brent",10,4.0,6.0,16,,,,4.0,3.0,2.0,3.0,1.0,1.0,1.0,,6.0,9,1.0,,2.0,2.0,2.0,92.0
21,"Jones, Corey",11,5.0,5.0,16,2.0,3.0,,1.0,1.0,4.0,1.0,,,,,9.0,8,1.0,2.0,4.0,1.0,,86.0
35,"Makepeace, Troy",4,,3.0,7,,,,,2.0,,,3.0,,1.0,,1.0,5,,,1.0,,,98.0
20,"Petrie, Drew",2,1.0,,2,,,,1.0,,1.0,,2.0,,1.0,,,2,,,,,,16.0
25,"Picioane, Lance",13,4.0,4.0,17,,1.0,,2.0,2.0,2.0,2.0,3.0,,1.0,,7.0,11,,1.0,1.0,,,64.0
30,"Pratt, Daniel",9,5.0,5.0,14,,,,1.0,4.0,,,2.0,1.0,1.0,,4.0,10,,,3.0,,,94.0
26,"Rocca, Saverio",7,4.0,3.0,10,5.0,2.0,3.0,,,,,2.0,1.0,2.0,,5.0,5,2.0,4.0,2.0,,,85.0
32,"Sansbury, Eddie",7,4.0,2.0,9,,,,1.0,3.0,1.0,,5.0,1.0,3.0,,3.0,7,,,1.0,1.0,1.0,83.0
7,"Simpson, Adam",9,5.0,5.0,14,,1.0,2.0,1.0,,3.0,1.0,1.0,,,,6.0,10,,,,,,83.0
9,"Sinclair, Jess",7,4.0,9.0,16,,,,2.0,3.0,,3.0,1.0,4.0,,,9.0,9,,,3.0,,,100.0
12,"Stevens, Michael",8,4.0,3.0,11,1.0,,,,1.0,1.0,1.0,2.0,1.0,,,3.0,8,,1.0,2.0,4.0,,85.0
23,"Thompson, Nathan",12,9.0,,12,2.0,1.0,8.0,,,5.0,1.0,3.0,1.0,2.0,,4.0,7,2.0,2.0,,,3.0,96.0
36,"Watt, Shannon",10,2.0,4.0,14,,1.0,1.0,1.0,,1.0,,3.0,1.0,2.0,,4.0,10,,1.0,4.0,,,100.0
8,"Wells, Daniel",14,4.0,5.0,19,2.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,,,,7.0,12,1.0,2.0,2.0,,1.0,95.0
Totals,Totals,187,86.0,86.0,273,16.0,12.0,32.0,32.0,28.0,44.0,33.0,39.0,19.0,18.0,1.0,114.0,165,11.0,17.0,33.0,9.0,12.0,
Opposition,Opposition,202,110.0,119.0,321,13.0,11.0,28.0,42.0,36.0,41.0,27.0,45.0,18.0,19.0,5.0,100.0,226,6.0,16.0,32.0,23.0,6.0,
