Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",19,6,3,22,,1.0,1.0,2.0,8.0,5.0,2.0,1.0,5.0,,,10.0,10.0,1.0,1.0,4.0,2.0,,
26,"Bickley, Mark",7,,2,9,1,,,3.0,,2.0,2.0,3.0,1.0,2.0,,5.0,3.0,,,5.0,,,
10,"Bode, Matthew",13,4,11,24,1,,,2.0,1.0,5.0,6.0,1.0,2.0,,,13.0,10.0,,,2.0,,,
24,"Burton, Brett",9,6,4,13,1,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,2.0,,4.0,8.0,2.0,2.0,2.0,,,
4,"Clarke, Matthew",3,,3,6,1,1.0,22.0,1.0,1.0,1.0,2.0,4.0,,4.0,,4.0,2.0,,,4.0,,,
11,"Doughty, Michael",12,6,9,21,1,,,2.0,1.0,4.0,4.0,4.0,,3.0,,6.0,15.0,,1.0,3.0,,,
9,"Edwards, Tyson",16,4,7,23,,,,3.0,2.0,6.0,2.0,2.0,1.0,1.0,,8.0,16.0,,,1.0,5.0,,
15,"Fitzgerald, Ryan",1,1,1,2,,,,,,,1.0,2.0,,1.0,,2.0,,1.0,1.0,,,,
36,"Goodwin, Simon",20,5,8,28,,2.0,,2.0,2.0,8.0,6.0,2.0,1.0,,,11.0,17.0,,1.0,3.0,3.0,,
34,"Hart, Ben",11,3,5,16,,,,2.0,3.0,3.0,1.0,2.0,,,,6.0,10.0,1.0,,1.0,1.0,,
18,"Johncock, Graham",4,2,2,6,,,,,,1.0,1.0,1.0,,1.0,,1.0,5.0,,,,,,
28,"Johnson, Kane",12,4,11,23,,1.0,,1.0,,7.0,4.0,1.0,,1.0,,9.0,15.0,,1.0,2.0,1.0,,
31,"Marsh, Ben",4,1,,4,,,6.0,1.0,,3.0,1.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,,
3,"Massie, Kris",9,4,4,13,,,,1.0,2.0,3.0,,,2.0,,,7.0,7.0,1.0,,3.0,,,
23,"McLeod, Andrew",13,2,11,24,1,,,1.0,,6.0,2.0,3.0,,,,11.0,10.0,1.0,,,1.0,,
6,"Nelson, Ben",1,1,,1,,,,2.0,,,,,,,,,1.0,,,1.0,,,
22,"Perrie, Ian",5,1,7,12,,,,2.0,3.0,1.0,1.0,,1.0,,,5.0,7.0,,,4.0,,,
32,"Ricciuto, Mark",7,3,7,14,2,,,,4.0,,,2.0,,2.0,,3.0,10.0,1.0,1.0,,,,
7,"Smart, Nigel",6,3,7,13,,,,2.0,2.0,,2.0,2.0,,1.0,,6.0,6.0,,,5.0,2.0,,
20,"Stenglein, Tyson",5,6,10,15,,1.0,,5.0,,1.0,1.0,,,,,5.0,11.0,,,2.0,,,
19,"Stevens, Mark",6,3,8,14,1,,,,,,,4.0,1.0,1.0,,6.0,8.0,,,3.0,,,
17,"Welsh, Scott",6,2,3,9,5,,,,,1.0,1.0,1.0,,1.0,,3.0,7.0,1.0,2.0,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,67,123,312,14,9.0,30.0,35.0,32.0,58.0,40.0,38.0,15.0,21.0,,126.0,181.0,9.0,10.0,48.0,16.0,,
Opposition,Opposition,187,71,85,272,16,14.0,32.0,37.0,36.0,54.0,35.0,28.0,21.0,15.0,6.0,135.0,138.0,17.0,9.0,59.0,25.0,,
