Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",20,8,2,22,2,2.0,,,1.0,3.0,3.0,,1.0,,2.0,11.0,11.0,2.0,2.0,2.0,3.0,,
12,"Blakey, John",9,4,10,19,,1.0,,1.0,4.0,2.0,2.0,,1.0,,,9.0,10.0,,,1.0,3.0,,
22,"Burton, Matthew",2,1,1,3,,,16.0,2.0,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,3.0,,,
18,"Carey, Wayne",14,8,2,16,3,1.0,,,,6.0,1.0,,1.0,2.0,,7.0,9.0,2.0,2.0,1.0,,,
23,"Clayton, Shane",10,5,3,13,1,,,,1.0,2.0,,1.0,1.0,1.0,,2.0,9.0,,,1.0,3.0,,
6,"Grant, Shannon",17,2,9,26,3,,,3.0,1.0,5.0,9.0,1.0,1.0,2.0,,13.0,13.0,,1.0,2.0,1.0,,
29,"Harvey, Brent",12,2,12,24,,1.0,,2.0,2.0,,5.0,2.0,2.0,,,12.0,10.0,,,3.0,7.0,,
21,"Jones, Corey",8,5,1,9,1,1.0,4.0,5.0,,4.0,2.0,2.0,2.0,2.0,,7.0,4.0,2.0,2.0,1.0,,,
34,"King, David",11,3,1,12,,,,1.0,6.0,3.0,3.0,1.0,1.0,1.0,,3.0,5.0,,,1.0,3.0,,
35,"Makepeace, Troy",9,5,1,10,,,,,1.0,2.0,,2.0,1.0,1.0,,2.0,7.0,,,5.0,,,
5,"McCartney, Jason",9,3,3,12,,,,1.0,2.0,,1.0,,2.0,2.0,,5.0,7.0,,,1.0,2.0,,
31,"McKernan, Corey",6,4,6,12,1,,,1.0,,3.0,,1.0,1.0,,,5.0,6.0,,1.0,1.0,5.0,,
8,"McLaren, Joe",13,5,1,14,,2.0,,1.0,2.0,9.0,,,,,,2.0,12.0,,1.0,2.0,,,
19,"Motlop, Daniel",1,,1,2,,,1.0,1.0,,,,1.0,,1.0,,2.0,,,,1.0,,,
44,"Motlop, Shannon",2,1,,2,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,
20,"Petrie, Drew",1,,1,2,,,2.0,2.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,
28,"Pickett, Byron",3,2,3,6,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,6.0,,1.0,3.0,2.0,,
3,"Rawlings, Brady",1,,1,2,,,,1.0,,1.0,,,,,,1.0,1.0,,,2.0,,,
26,"Rocca, Saverio",6,3,1,7,2,,3.0,1.0,,4.0,1.0,2.0,,,,3.0,3.0,1.0,,2.0,,,
7,"Simpson, Adam",10,3,3,13,,,1.0,3.0,2.0,3.0,5.0,,,1.0,,4.0,9.0,1.0,,2.0,,,
9,"Sinclair, Jess",9,6,7,16,,,,6.0,3.0,1.0,3.0,1.0,,3.0,,7.0,9.0,1.0,,,2.0,,
40,"Teague, David",3,1,1,4,,,,3.0,2.0,,,,,,,1.0,3.0,,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,71,70,246,13,10.0,27.0,36.0,29.0,50.0,36.0,16.0,17.0,18.0,2.0,100.0,137.0,9.0,10.0,37.0,32.0,,
Opposition,Opposition,195,95,110,305,13,14.0,29.0,26.0,31.0,43.0,31.0,26.0,18.0,17.0,4.0,122.0,179.0,21.0,19.0,22.0,15.0,,
