Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 254d,58 (41-1-16 71.55%),26 (0.45),←,
18,"Betts, Eddie",31y 117d,278 (134-3-141 48.74%),534 (1.92),94 (59-0-35 62.77%),244 (2.60)
16,"Brown, Luke",25y 182d,116 (68-1-47 59.05%),11 (0.09),←,
5,"Crouch, Matt",22y 336d,73 (48-1-24 66.44%),17 (0.23),←,
39,"Doedee, Tom",21y 22d,1 (0-0-1 0.00%),,←,
26,"Douglas, Richard",31y 45d,221 (122-1-98 55.43%),149 (0.67),←,
28,"Ellis-Yolmen, Cam",25y 54d,15 (6-0-9 40.00%),8 (0.53),←,
32,"Fogarty, Darcy",18y 179d,1 (0-0-1 0.00%),2 (2.00),←,
6,"Gibbs, Bryce",29y 8d,232 (95-2-135 41.38%),139 (0.60),1 (0-0-1 0.00%),2 (2.00)
1,"Greenwood, Hugh",26y 17d,16 (10-1-5 65.63%),10 (0.63),←,
17,"Hampton, Curtly",25y 13d,61 (15-0-46 24.59%),13 (0.21),10 (7-0-3 70.00%),3 (0.30)
15,"Hartigan, Kyle",26y 136d,70 (47-0-23 67.14%),1 (0.01),←,
24,"Jacobs, Sam",29y 347d,175 (98-1-76 56.29%),45 (0.26),158 (91-1-66 57.91%),42 (0.27)
4,"Jenkins, Josh",29y 43d,115 (68-1-46 59.57%),230 (2.00),←,
8,"Kelly, Jake",23y 61d,35 (21-1-13 61.43%),,←,
29,"Laird, Rory",24y 84d,102 (62-1-39 61.27%),9 (0.09),←,
14,"Mackay, David",29y 241d,186 (112-1-73 60.48%),55 (0.30),←,
41,"McGovern, Mitch",23y 163d,37 (26-1-10 71.62%),53 (1.43),←,
44,"Murphy, Lachlan",19y 109d,1 (0-0-1 0.00%),1 (1.00),←,
11,"Seedsman, Paul",26y 60d,70 (40-1-29 57.86%),31 (0.44),21 (13-1-7 64.29%),14 (0.67)
9,"Sloane, Rory",28y 6d,166 (97-1-68 58.73%),106 (0.64),←,
12,"Talia, Daniel",26y 172d,147 (89-1-57 60.88%),6 (0.04),←,
Totals,Totals,25y 253d,2176 (1199-19-958 55.10%),1446 (0.66),,
C,"Pyke, Don",49y 108d,50 (34-1-15 69.00%),,←,
