Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
7,"Burgoyne, Peter",22y 99d,54 (21-1-32 39.81%),43 (0.80),←,
25,"Carr, Josh",20y 8d,2 (0-0-2 0.00%),1 (0.50),←,
35,"Cornes, Chad",20y 177d,15 (4-0-11 26.67%),12 (0.80),←,
28,"Daniels, Stephen",23y 247d,53 (21-2-30 41.51%),2 (0.04),←,
17,"Dew, Stuart",20y 263d,43 (17-1-25 40.70%),41 (0.95),←,
19,"Dickie, Donald",27y 365d,54 (21-2-31 40.74%),19 (0.35),←,
8,"Francis, Fabian",26y 196d,72 (29-1-42 40.97%),32 (0.44),49 (22-1-26 45.92%),15 (0.31)
10,"Francou, Josh",25y 274d,71 (30-2-39 43.66%),42 (0.59),←,
31,"French, Barnaby",24y 164d,31 (13-0-18 41.94%),14 (0.45),←,
18,"Harwood, Mark",22y 29d,25 (10-1-14 42.00%),19 (0.76),←,
38,"James, Roger",24y 199d,40 (17-1-22 43.75%),20 (0.50),←,
29,"Kingsley, Adam",24y 261d,66 (29-1-36 44.70%),19 (0.29),←,
9,"Lyle, Brayden",27y 62d,95 (44-2-49 47.37%),16 (0.17),69 (30-2-37 44.93%),11 (0.16)
33,"Mead, Darren",29y 39d,74 (32-2-40 44.59%),5 (0.07),←,
3,"Montgomery, Brett",26y 341d,69 (41-1-27 60.14%),60 (0.87),9 (1-0-8 11.11%),6 (0.67)
13,"Morton, Danny",26y 311d,49 (11-1-37 23.47%),34 (0.69),19 (7-1-11 39.47%),17 (0.89)
14,"Paxman, Stephen",29y 155d,173 (52-1-120 30.35%),25 (0.14),71 (30-1-40 42.96%),7 (0.10)
27,"Poulton, Jared",23y 16d,13 (3-0-10 23.08%),3 (0.23),←,
2,"Primus, Matthew",25y 116d,71 (22-2-47 32.39%),21 (0.30),51 (21-2-28 43.14%),16 (0.31)
6,"Schofield, Jarrad",25y 98d,91 (50-0-41 54.95%),62 (0.68),28 (11-0-17 39.29%),28 (1.00)
36,"Stevens, Nick",20y 125d,47 (19-1-27 41.49%),27 (0.57),←,
16,"Tredrea, Warren",21y 135d,47 (19-0-28 40.43%),88 (1.87),←,
Totals,Totals,24y 167d,1255 (505-22-728 40.24%),605 (0.48),,
C,"Williams, Mark",41y 260d,32 (13-0-19 40.63%),,←,
