Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Bate, Matthew",8,6,4,12,2,1.0,,1.0,,1.0,,1.0,,,,4.0,8.0,1.0,2.0,1.0,,,78.0
21,"Bell, Daniel",8,5,5,13,,,,6.0,4.0,1.0,,4.0,,3.0,,2.0,11.0,,,2.0,,,92.0
25,"Brown, Nathan",9,8,18,27,,,,1.0,3.0,1.0,3.0,2.0,,,,6.0,21.0,,,1.0,,,90.0
32,"Bruce, Cameron",9,5,12,21,1,,,1.0,3.0,3.0,2.0,3.0,,,,5.0,16.0,,,2.0,2.0,1.0,84.0
1,"Buckley, Simon",7,2,1,8,,,,4.0,3.0,3.0,1.0,1.0,2.0,,,3.0,5.0,,,,2.0,1.0,64.0
35,"Ferguson, Ryan",3,5,8,11,,,,1.0,1.0,1.0,,1.0,,,,2.0,9.0,1.0,,4.0,,,100.0
8,"Frawley, James",6,5,1,7,,,,2.0,,1.0,,1.0,,,,3.0,4.0,2.0,,,,,100.0
30,"Godfrey, Simon",6,1,2,8,,,,1.0,,4.0,,,,,,2.0,6.0,,,1.0,,1.0,77.0
18,"Green, Brad",13,6,15,28,2,1.0,,1.0,1.0,7.0,1.0,3.0,3.0,1.0,,8.0,20.0,,,1.0,4.0,,97.0
4,"Holland, Ben",4,2,12,16,1,1.0,4.0,1.0,,1.0,5.0,,3.0,,,8.0,8.0,,1.0,4.0,,1.0,60.0
2,"Jones, Nathan",11,2,14,25,,,,3.0,,4.0,3.0,3.0,,,,8.0,18.0,,,2.0,,2.0,89.0
23,"McDonald, James",14,5,12,26,,1.0,,9.0,3.0,4.0,5.0,3.0,1.0,,,13.0,14.0,,1.0,,2.0,,72.0
5,"McLean, Brock",6,1,8,14,,,,3.0,1.0,2.0,4.0,,2.0,,,6.0,9.0,,,2.0,1.0,,81.0
7,"Miller, Brad",6,6,4,10,,,,1.0,3.0,1.0,,1.0,,1.0,,3.0,7.0,1.0,,4.0,,,100.0
22,"Moloney, Brent",5,2,8,13,,,,8.0,1.0,2.0,1.0,3.0,,1.0,,3.0,10.0,,,3.0,,,60.0
9,"Neitz, David",3,3,3,6,1,1.0,,2.0,,,,2.0,,1.0,,4.0,2.0,1.0,2.0,,,,100.0
29,"Newton, Michael",6,3,1,7,2,,,1.0,,3.0,,2.0,2.0,1.0,,3.0,5.0,,2.0,1.0,2.0,1.0,48.0
24,"Robertson, Russell",5,5,1,6,2,,,1.0,,2.0,,1.0,,1.0,,1.0,7.0,,2.0,,1.0,,55.0
12,"Sylvia, Colin",7,3,6,13,,1.0,,1.0,,2.0,1.0,5.0,1.0,1.0,,6.0,8.0,,,,,,90.0
10,"Ward, Daniel",11,4,7,18,,,,1.0,2.0,2.0,,1.0,,,,2.0,17.0,,,1.0,1.0,,96.0
31,"Wheatley, Paul",14,5,6,20,,1.0,,1.0,5.0,2.0,1.0,3.0,,2.0,,6.0,13.0,,1.0,1.0,2.0,1.0,96.0
34,"White, Jeff",9,6,6,15,,,17.0,3.0,,5.0,1.0,3.0,,2.0,,3.0,12.0,1.0,,1.0,1.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,90,154,324,11,8.0,21.0,53.0,30.0,52.0,28.0,43.0,14.0,14.0,,101.0,230.0,7.0,11.0,31.0,18.0,8.0,
Opposition,Opposition,241,129,178,419,25,13.0,41.0,51.0,37.0,60.0,32.0,46.0,14.0,14.0,6.0,115.0,301.0,7.0,23.0,53.0,70.0,17.0,
