North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Bastinac, Ryan",9,,10,19,1,1.0,,1.0,1.0,2.0,3.0,,1.0,,,7.0,12.0,,,2.0,,,74.0
33,"Campbell, Matt",7,4,6,13,2,,,3.0,,2.0,,3.0,,2.0,,2.0,12.0,,2.0,,3.0,,78.0
10,"Cunnington, Ben",3,,7,10,,,,1.0,,,1.0,3.0,,2.0,,5.0,4.0,,,2.0,,,62.0
11,"Firrito, Michael",10,5,10,20,,,,1.0,2.0,3.0,,1.0,,,,6.0,13.0,1.0,,7.0,,,100.0
32,"Garlett, Cruize",7,3,17,24,1,,,5.0,1.0,3.0,1.0,3.0,,2.0,,8.0,16.0,,,2.0,,1.0,61.0
22,"Goldstein, Todd",8,7,2,10,1,3.0,9.0,3.0,,,2.0,1.0,2.0,1.0,,4.0,6.0,1.0,3.0,3.0,,,75.0
24,"Greenwood, Levi",9,4,14,23,,,,5.0,2.0,3.0,5.0,5.0,,4.0,,11.0,12.0,,,,,,66.0
17,"Grima, Nathan",10,6,9,19,,,,1.0,4.0,,,,1.0,,,6.0,13.0,1.0,,8.0,,,98.0
6,"Hansen, Lachlan",12,8,5,17,5,1.0,,3.0,,2.0,,2.0,2.0,2.0,1.0,6.0,11.0,1.0,6.0,2.0,,,94.0
29,"Harvey, Brent",17,4,15,32,2,,,4.0,,7.0,1.0,1.0,1.0,,3.0,6.0,23.0,,,1.0,3.0,6.0,91.0
2,"Lower, Ed",4,4,9,13,,2.0,,5.0,,,2.0,2.0,1.0,1.0,,5.0,8.0,,1.0,3.0,,,62.0
1,"McIntosh, Hamish",6,4,7,13,2,1.0,23.0,3.0,,3.0,1.0,2.0,1.0,1.0,,4.0,9.0,2.0,2.0,2.0,,,79.0
30,"Pratt, Daniel",17,4,10,27,,,,3.0,4.0,2.0,1.0,2.0,1.0,1.0,,8.0,18.0,,,4.0,,,91.0
3,"Rawlings, Brady",9,7,20,29,,,,2.0,1.0,3.0,,1.0,,1.0,,6.0,23.0,,,1.0,4.0,1.0,99.0
9,"Swallow, Andrew",11,3,10,21,1,,,8.0,1.0,3.0,6.0,1.0,1.0,1.0,,13.0,8.0,1.0,,1.0,,1.0,78.0
12,"Thomas, Lindsay",6,3,3,9,1,3.0,,,,3.0,,,,,,4.0,4.0,1.0,2.0,3.0,,1.0,86.0
16,"Thompson, Scott",11,6,5,16,,,,5.0,3.0,2.0,1.0,4.0,2.0,1.0,,5.0,11.0,,,3.0,,1.0,98.0
14,"Urquhart, Gavin",6,2,8,14,,1.0,,1.0,3.0,3.0,1.0,2.0,,,,4.0,10.0,,,1.0,,,85.0
5,"Warren, Ben",11,7,5,16,2,1.0,,3.0,1.0,4.0,1.0,2.0,1.0,,,6.0,10.0,,4.0,,,2.0,91.0
8,"Wells, Daniel",7,6,8,15,,,,,,3.0,1.0,2.0,1.0,,,2.0,14.0,,1.0,1.0,4.0,1.0,83.0
19,"Wright, Sam",10,5,5,15,1,,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,11.0,,1.0,3.0,,,84.0
7,"Ziebell, Jack",9,3,9,18,,,,2.0,1.0,5.0,3.0,2.0,1.0,2.0,,6.0,12.0,,,,,1.0,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,95,194,393,19,15.0,32.0,60.0,26.0,55.0,31.0,41.0,17.0,22.0,4.0,128.0,260.0,8.0,22.0,49.0,14.0,15.0,
Opposition,Opposition,202,105,170,372,14,9.0,32.0,61.0,27.0,45.0,33.0,39.0,22.0,17.0,2.0,123.0,249.0,8.0,13.0,47.0,12.0,10.0,
