Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 297d,84 (56-1-27 67.26%),41 (0.49),←,
18,"Betts, Eddie",32y 160d,302 (147-3-152 49.17%),578 (1.91),118 (72-0-46 61.02%),288 (2.44)
2,"Crouch, Brad",25y 111d,68 (39-0-29 57.35%),26 (0.38),←,
5,"Crouch, Matt",24y 14d,97 (61-1-35 63.40%),21 (0.22),←,
28,"Ellis-Yolmen, Cam",26y 97d,33 (17-0-16 51.52%),13 (0.39),←,
7,"Gallucci, Jordan",21y 1d,19 (13-0-6 68.42%),17 (0.89),←,
6,"Gibbs, Bryce",30y 51d,258 (110-2-146 43.02%),150 (0.58),27 (15-0-12 55.56%),13 (0.48)
1,"Greenwood, Hugh",27y 60d,40 (25-1-14 63.75%),29 (0.73),←,
15,"Hartigan, Kyle",27y 179d,88 (57-0-31 64.77%),1 (0.01),←,
34,"Himmelberg, Elliott",20y 335d,4 (4-0-0 100.00%),5 (1.25),←,
42,"Keath, Alex",27y 105d,19 (11-1-7 60.53%),1 (0.05),←,
8,"Kelly, Jake",24y 104d,60 (35-1-24 59.17%),1 (0.02),←,
3,"Knight, Riley",24y 39d,46 (33-1-12 72.83%),32 (0.70),←,
29,"Laird, Rory",25y 127d,128 (78-1-49 61.33%),12 (0.09),←,
27,"Lynch, Tom",28y 232d,130 (81-1-48 62.69%),177 (1.36),124 (77-1-46 62.50%),173 (1.40)
14,"Mackay, David",30y 284d,209 (125-1-83 60.05%),59 (0.28),←,
44,"Murphy, Lachlan",20y 152d,18 (10-0-8 55.56%),20 (1.11),←,
43,"OBrien, Reilly",23y 258d,7 (5-0-2 71.43%),1 (0.14),←,
9,"Sloane, Rory",29y 49d,184 (108-1-75 58.97%),114 (0.62),←,
33,"Smith, Brodie",27y 111d,152 (93-1-58 61.51%),50 (0.33),←,
12,"Talia, Daniel",27y 215d,171 (102-1-68 59.94%),6 (0.04),←,
13,"Walker, Taylor",29y 10d,174 (100-1-73 57.76%),394 (2.26),←,
Totals,Totals,26y 86d,2291 (1310-18-963 57.18%),1748 (0.76),,
C,"Pyke, Don",50y 151d,78 (50-1-27 64.74%),,←,
