Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 82d,198 (115-0-83 58.08%),175 (0.88),75 (31-0-44 41.33%),55 (0.73)
9,"Carr, Matthew",25y 145d,98 (34-1-63 35.20%),42 (0.43),70 (27-0-43 38.57%),40 (0.57)
10,"Cook, Troy",27y 284d,138 (62-0-76 44.93%),59 (0.43),95 (38-0-57 40.00%),48 (0.51)
33,"Farmer, Jeff",26y 333d,167 (78-0-89 46.71%),331 (1.98),49 (26-0-23 53.06%),72 (1.47)
27,"Gilmore, Daniel",21y 81d,6 (5-0-1 83.33%),,←,
14,"Grover, Antoni",24y 72d,64 (27-0-37 42.19%),8 (0.13),←,
42,"Haddrill, Robert",23y 115d,40 (22-0-18 55.00%),,←,
4,"Hasleby, Paul",22y 345d,95 (38-0-57 40.00%),69 (0.73),←,
43,"Hayden, Roger",23y 165d,34 (20-0-14 58.82%),1 (0.03),←,
11,"Headland, Des",23y 122d,81 (58-0-23 71.60%),72 (0.89),29 (18-0-11 62.07%),20 (0.69)
20,"Longmuir, Justin",23y 122d,87 (34-0-53 39.08%),116 (1.33),←,
8,"McManus, Shaun",28y 103d,155 (57-0-98 36.77%),70 (0.45),←,
18,"McPharlin, Luke",22y 173d,44 (25-0-19 56.82%),10 (0.23),32 (17-0-15 53.13%),7 (0.22)
34,"Medhurst, Paul",22y 163d,52 (28-0-24 53.85%),108 (2.08),←,
23,"Parker, Shane",31y 94d,171 (61-0-110 35.67%),9 (0.05),←,
29,"Pavlich, Matthew",22y 143d,93 (37-0-56 39.78%),98 (1.05),←,
12,"Polak, Graham",19y 341d,35 (22-0-13 62.86%),2 (0.06),←,
3,"Schammer, Byron",18y 336d,26 (17-0-9 65.38%),7 (0.27),←,
2,"Simmonds, Troy",25y 314d,91 (47-0-44 51.65%),46 (0.51),51 (27-0-24 52.94%),39 (0.76)
19,"Walker, James",25y 128d,107 (41-0-66 38.32%),11 (0.10),←,
26,"Waterhouse, Clive",29y 334d,105 (40-0-65 38.10%),176 (1.68),←,
6,"Woods, Dion",22y 118d,46 (22-0-24 47.83%),4 (0.09),←,
Totals,Totals,24y 187d,1933 (890-1-1042 46.04%),1414 (0.73),,
C,"Connolly, Chris",41y 58d,55 (30-0-25 54.55%),,54 (29-0-25 53.70%),
