Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",25y 343d,111 (68-1-42 61.71%),177 (1.59),←,
48,"Calthorpe, David",19y 347d,7 (5-0-2 71.43%),7 (1.00),←,
38,"Denham, Sean",24y 92d,69 (39-1-29 57.25%),28 (0.41),25 (15-1-9 62.00%),7 (0.28)
31,"Fletcher, Dustin",18y 84d,12 (9-1-2 79.17%),,←,
29,"Grenvold, David",27y 146d,63 (43-1-19 69.05%),13 (0.21),←,
1,"Harvey, Mark",28y 49d,152 (102-1-49 67.43%),162 (1.07),←,
11,"Hills, Paul",20y 313d,45 (26-1-18 58.89%),9 (0.20),←,
9,"Kickett, Derek",30y 297d,83 (48-1-34 58.43%),95 (1.14),71 (43-1-27 61.27%),83 (1.17)
13,"Long, Michael",23y 302d,95 (61-0-34 64.21%),64 (0.67),←,
37,"Manton, Glenn",20y 59d,6 (5-0-1 83.33%),,←,
2,"Mercuri, Mark",19y 159d,16 (10-1-5 65.63%),16 (1.00),←,
24,"Misiti, Joe",18y 263d,19 (12-1-6 65.79%),9 (0.47),←,
10,"ODonnell, Gary",28y 79d,130 (81-1-48 62.69%),47 (0.36),←,
47,"Olarenshaw, Ricky",20y 179d,9 (8-0-1 88.89%),5 (0.56),←,
3,"Salmon, Paul",28y 191d,175 (106-1-68 60.86%),431 (2.46),←,
19,"Somerville, Peter",25y 22d,59 (36-0-23 61.02%),52 (0.88),←,
12,"Symons, Michael",21y 317d,17 (13-0-4 76.47%),18 (1.06),←,
26,"Thompson, Mark",29y 253d,165 (107-2-56 65.45%),47 (0.28),←,
4,"Wanganeen, Gavin",20y 42d,55 (31-1-23 57.27%),26 (0.47),←,
32,"Watson, Tim",32y 17d,293 (184-3-106 63.31%),326 (1.11),←,
Totals,Totals,24y 68d,1581 (994-17-570 62.87%),1532 (0.97),,
C,"Sheedy, Kevin",45y 218d,300 (196-2-102 65.67%),,←,
