North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",4,2,15,19,,1.0,,2.0,,3.0,1.0,2.0,,,,6.0,15.0,,,2.0,1.0,1.0,91.0
50,"Brown, Ben",9,8,5,14,4,1.0,,1.0,,3.0,,1.0,3.0,,2.0,6.0,8.0,3.0,5.0,2.0,,2.0,100.0
13,"Clarke, Ryan",8,3,16,24,,,,4.0,3.0,,3.0,1.0,,,,7.0,17.0,,,2.0,,,90.0
10,"Cunnington, Ben",11,5,12,23,,,,3.0,2.0,2.0,7.0,5.0,,1.0,,13.0,11.0,1.0,1.0,2.0,,,74.0
38,"Daw, Majak",2,2,2,4,,,18.0,7.0,,1.0,,,,,,4.0,,2.0,,3.0,,,73.0
14,"Dumont, Trent",5,,9,14,,,,4.0,,1.0,5.0,2.0,1.0,1.0,,10.0,4.0,,,2.0,,1.0,74.0
24,"Durdin, Sam",8,2,5,13,,1.0,,3.0,5.0,1.0,,5.0,,3.0,,1.0,11.0,,1.0,6.0,,,87.0
27,"Garner, Taylor",7,1,10,17,,2.0,,3.0,2.0,2.0,5.0,3.0,2.0,2.0,,8.0,8.0,1.0,,2.0,,,88.0
43,"Gibson, Sam",12,1,11,23,,,,3.0,4.0,2.0,3.0,4.0,1.0,,,9.0,15.0,,,1.0,,1.0,87.0
4,"Higgins, Shaun",13,5,15,28,1,1.0,,3.0,,7.0,3.0,2.0,,,1.0,11.0,18.0,2.0,1.0,,2.0,1.0,88.0
8,"Hrovat, Nathan",8,4,9,17,,,,1.0,,1.0,,1.0,1.0,,,2.0,14.0,,1.0,,,1.0,82.0
11,"McDonald, Luke",14,3,7,21,1,,,10.0,4.0,6.0,4.0,7.0,,2.0,,8.0,14.0,,,5.0,,,83.0
42,"Mountford, Declan",7,3,9,16,,,,1.0,2.0,2.0,,2.0,,,,7.0,10.0,,,3.0,,,73.0
17,"Mullett, Aaron",10,2,10,20,,,,2.0,6.0,,,2.0,2.0,1.0,,3.0,13.0,,,,1.0,,78.0
26,"Nielson, Dan",6,2,5,11,,,,4.0,2.0,1.0,,1.0,3.0,,,6.0,5.0,,,2.0,,,81.0
31,"Preuss, Braydon",2,1,2,4,,1.0,23.0,5.0,1.0,1.0,1.0,3.0,,2.0,,4.0,,1.0,,,,,65.0
21,"Simpkin, Jy",5,2,7,12,2,1.0,,2.0,,2.0,1.0,1.0,,1.0,,8.0,5.0,1.0,1.0,,,,83.0
9,"Swallow, Andrew",10,2,17,27,1,,,7.0,3.0,2.0,3.0,2.0,4.0,1.0,,15.0,12.0,,1.0,,,,82.0
25,"Tarrant, Robbie",6,1,3,9,,,,7.0,2.0,2.0,,7.0,3.0,2.0,,6.0,3.0,1.0,,1.0,,,91.0
16,"Thompson, Scott",5,3,12,17,1,,,1.0,5.0,1.0,,3.0,1.0,,,9.0,8.0,1.0,,7.0,,,97.0
30,"Waite, Jarrad",6,2,3,9,1,,,1.0,,3.0,1.0,2.0,1.0,1.0,,6.0,3.0,1.0,1.0,1.0,,1.0,51.0
7,"Ziebell, Jack",20,2,6,26,,,,4.0,3.0,5.0,10.0,4.0,2.0,,,15.0,11.0,,,1.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,56,190,368,11,10.0,41.0,78.0,44.0,48.0,47.0,60.0,24.0,17.0,3.0,164.0,205.0,14.0,12.0,42.0,4.0,8.0,
Opposition,Opposition,191,64,204,395,10,12.0,56.0,75.0,35.0,59.0,43.0,71.0,17.0,24.0,3.0,160.0,231.0,13.0,8.0,42.0,12.0,3.0,
