Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",8,5,6,14,2,,,5.0,,5.0,,6.0,2.0,3.0,,4.0,11.0,,1.0,2.0,,2.0,84.0
19,"Blakely, Connor",19,7,8,27,,,,3.0,4.0,2.0,,,1.0,,,7.0,19.0,,,2.0,,,90.0
36,"Cox, Brennan",7,6,8,15,,,8.0,3.0,1.0,,2.0,3.0,,2.0,,5.0,11.0,3.0,,4.0,,,83.0
17,"Crozier, Hayden",6,2,3,9,,,,3.0,1.0,1.0,2.0,1.0,1.0,,,7.0,3.0,1.0,,,,,69.0
4,"Darcy, Sean",6,,8,14,,,40.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0,,9.0,4.0,,,3.0,,,79.0
39,"Deluca, Josh",9,1,4,13,,1.0,,2.0,,3.0,,4.0,,1.0,,6.0,5.0,1.0,,1.0,,1.0,64.0
21,"Hamling, Joel",7,7,7,14,,,,6.0,4.0,,,1.0,,,,2.0,11.0,1.0,,13.0,,,95.0
9,"Hill, Bradley",17,6,10,27,1,,,4.0,5.0,5.0,,3.0,1.0,,,7.0,21.0,,,1.0,5.0,1.0,85.0
32,"Hill, Stephen",9,2,8,17,,,,5.0,1.0,4.0,4.0,5.0,1.0,2.0,,6.0,9.0,,,,,,77.0
37,"Johnson, Michael",16,3,6,22,,,,1.0,9.0,,,5.0,1.0,1.0,,6.0,13.0,,,6.0,,,100.0
22,"Kersten, Shane",4,1,,4,,2.0,,3.0,1.0,,,3.0,1.0,2.0,,3.0,1.0,,1.0,,,,78.0
2,"Logue, Griffin",6,6,4,10,,,,2.0,,,,3.0,,1.0,,4.0,8.0,,,7.0,,,87.0
23,"McCarthy, Cam",4,,3,7,1,,,4.0,,1.0,,2.0,,1.0,,3.0,5.0,,,4.0,2.0,,96.0
16,"Mundy, David",8,5,11,19,,,,6.0,,,3.0,2.0,,2.0,,10.0,11.0,,,6.0,,1.0,73.0
27,"Neale, Lachie",8,1,21,29,1,,,6.0,1.0,3.0,8.0,5.0,3.0,2.0,,17.0,12.0,,,,,,81.0
38,"Ryan, Luke",7,3,3,10,,,,3.0,4.0,,1.0,4.0,,1.0,,3.0,9.0,,,3.0,,,68.0
11,"Sheridan, Tom",4,1,7,11,,,,3.0,1.0,1.0,,,2.0,,,5.0,6.0,,,3.0,,,82.0
34,"Spurr, Lee",11,4,11,22,,,,4.0,4.0,2.0,1.0,1.0,1.0,,,6.0,16.0,,,1.0,,,89.0
8,"Suban, Nick",7,1,11,18,1,,,5.0,3.0,1.0,4.0,5.0,,3.0,,9.0,8.0,,,3.0,,,88.0
18,"Tucker, Darcy",14,5,4,18,3,,,4.0,2.0,2.0,2.0,3.0,,,,3.0,14.0,,1.0,3.0,,1.0,66.0
10,"Walters, Michael",16,7,12,28,2,1.0,,4.0,1.0,6.0,4.0,6.0,3.0,1.0,2.0,12.0,17.0,,1.0,2.0,1.0,2.0,86.0
14,"Weller, Lachie",15,2,8,23,,1.0,,6.0,2.0,9.0,2.0,1.0,2.0,1.0,,8.0,14.0,,,3.0,5.0,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,75,163,371,11,6.0,48.0,84.0,46.0,47.0,38.0,66.0,20.0,24.0,2.0,142.0,228.0,6.0,4.0,67.0,13.0,9.0,
Opposition,Opposition,202,85,185,387,10,14.0,46.0,106.0,34.0,57.0,38.0,65.0,24.0,20.0,4.0,159.0,242.0,14.0,12.0,53.0,5.0,6.0,
