Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",28y 102d,101 (71-0-30 70.30%),41 (0.41),90 (68-0-22 75.56%),37 (0.41)
22,"Barnes, John",31y 359d,189 (114-2-73 60.85%),88 (0.47),45 (37-1-7 83.33%),23 (0.51)
32,"Blumfield, Justin",23y 183d,102 (72-0-30 70.59%),73 (0.72),←,
23,"Bolton, Mark",22y 53d,11 (8-0-3 72.73%),5 (0.45),←,
15,"Forster-Knight, Robert",19y 50d,3 (3-0-0 100.00%),,←,
11,"Hardwick, Damien",28y 281d,139 (92-1-46 66.55%),13 (0.09),←,
3,"Henneman, Aaron",20y 164d,17 (16-0-1 94.12%),,←,
5,"Hird, James",28y 111d,139 (92-4-43 67.63%),236 (1.70),←,
42,"Jacobs, Danny",20y 335d,18 (17-0-1 94.44%),6 (0.33),←,
14,"Johnson, Jason",23y 121d,49 (42-0-7 85.71%),20 (0.41),←,
1,"Johnson, Mark",23y 3d,48 (44-0-4 91.67%),9 (0.19),←,
18,"Lloyd, Matthew",23y 40d,114 (77-1-36 67.98%),393 (3.45),←,
25,"Lucas, Scott",23y 147d,101 (67-0-34 66.34%),159 (1.57),←,
28,"McGrath, Cory",22y 111d,1 (1-0-0 100.00%),1 (1.00),←,
10,"McVeigh, Mark",20y 120d,19 (16-0-3 84.21%),11 (0.58),←,
29,"Moorcroft, Gary",25y 40d,71 (52-0-19 73.24%),76 (1.07),←,
45,"Peverill, Damien",21y 318d,6 (6-0-0 100.00%),3 (0.50),←,
9,"Ramanauskas, Adam",20y 188d,35 (32-0-3 91.43%),16 (0.46),←,
43,"Rioli, Dean",23y 6d,28 (24-0-4 85.71%),41 (1.46),←,
12,"Robran, Jonathon",28y 217d,80 (37-1-42 46.88%),7 (0.09),5 (4-0-1 80.00%),1 (0.20)
7,"Solomon, Dean",21y 137d,60 (47-0-13 78.33%),18 (0.30),←,
6,"Wellman, Sean",26y 248d,144 (88-2-54 61.81%),25 (0.17),110 (75-1-34 68.64%),16 (0.15)
Totals,Totals,23y 334d,1475 (1018-11-446 69.02%),1241 (0.84),,
C,"Sheedy, Kevin",53y 153d,481 (314-5-162 65.80%),,←,
