St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",23y 317d,73 (34-0-39 46.58%),26 (0.36),←,
15,"Billings, Jack",26y 331d,151 (59-1-91 39.40%),107 (0.71),←,
16,"Butler, Dan",26y 42d,100 (58-0-42 58.00%),111 (1.11),55 (27-0-28 49.09%),58 (1.05)
13,"Byrnes, Ryan",21y 73d,26 (14-0-12 53.85%),6 (0.23),←,
5,"Crouch, Brad",28y 182d,132 (66-0-66 50.00%),46 (0.35),37 (18-0-19 48.65%),12 (0.32)
4,"Gresham, Jade",24y 325d,112 (50-1-61 45.09%),115 (1.03),←,
22,"Higgins, Jack",23y 118d,75 (45-1-29 60.67%),78 (1.04),32 (15-0-17 46.88%),49 (1.53)
34,"Highmore, Tom",24y 141d,16 (7-0-9 43.75%),,←,
8,"Hill, Bradley",29y 6d,206 (124-0-82 60.19%),90 (0.44),57 (30-0-27 52.63%),11 (0.19)
3,"Jones, Zak",27y 122d,129 (68-0-61 52.71%),34 (0.26),39 (19-0-20 48.72%),11 (0.28)
12,"King, Max",22y 8d,55 (27-0-28 49.09%),102 (1.85),←,
21,"Long, Ben",24y 328d,74 (30-1-43 41.22%),28 (0.38),←,
19,"Marshall, Rowan",26y 233d,81 (37-0-44 45.68%),45 (0.56),←,
28,"Membrey, Tim",28y 50d,148 (68-2-78 46.62%),248 (1.68),147 (67-2-78 46.26%),248 (1.69)
33,"Paton, Ben",23y 269d,50 (24-0-26 48.00%),4 (0.08),←,
18,"Ryder, Paddy",34y 123d,281 (142-4-135 51.25%),197 (0.70),38 (21-0-17 55.26%),26 (0.68)
43,"Sharman, Cooper",21y 355d,11 (6-0-5 54.55%),13 (1.18),←,
35,"Sinclair, Jack",27y 153d,136 (58-1-77 43.01%),46 (0.34),←,
9,"Steele, Jack",26y 214d,132 (57-1-74 43.56%),52 (0.39),115 (49-1-65 43.04%),43 (0.37)
7,"Wanganeen-Milera, Nasiah",19y 143d,15 (8-0-7 53.33%),1 (0.07),←,
29,"Webster, Jimmy",29y 17d,129 (49-1-79 38.37%),4 (0.03),←,
44,"Wilkie, Callum",26y 127d,80 (39-0-41 48.75%),1 (0.01),←,
32,"Wood, Mason",28y 305d,89 (45-0-44 50.56%),89 (1.00),24 (15-0-9 62.50%),13 (0.54)
Totals,Totals,25y 316d,2301 (1115-13-1173 48.46%),1443 (0.63),,
C,"Ratten, Brett",51y 4d,183 (92-1-90 50.55%),,63 (32-0-31 50.79%),
