Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",7,7,14,21,,,,1.0,5.0,,,4.0,1.0,1.0,,11.0,11.0,,,6.0,,,93.0
48,"Baker, Liam",3,1,9,12,,2.0,,1.0,,2.0,1.0,2.0,1.0,1.0,,6.0,8.0,,1.0,2.0,,1.0,72.0
35,"Broad, Nathan",10,6,8,18,,,,3.0,3.0,1.0,,2.0,,1.0,,5.0,13.0,1.0,,6.0,4.0,,84.0
22,"Caddy, Josh",7,2,6,13,1,,,4.0,,4.0,,3.0,,1.0,,5.0,8.0,,1.0,1.0,,1.0,85.0
11,"Castagna, Jason",7,5,5,12,2,,,3.0,,2.0,1.0,1.0,,,,3.0,9.0,1.0,2.0,1.0,,1.0,83.0
9,"Cotchin, Trent",8,2,9,17,,,,4.0,,5.0,4.0,2.0,1.0,,,7.0,9.0,,,,,1.0,77.0
10,"Edwards, Shane",10,4,12,22,1,,,5.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,11.0,11.0,,1.0,1.0,,1.0,81.0
5,"Ellis, Brandon",12,6,10,22,,,,,5.0,1.0,1.0,2.0,,1.0,,8.0,14.0,1.0,,1.0,,,71.0
6,"Grigg, Shaun",8,3,9,17,,,,3.0,1.0,2.0,1.0,3.0,,2.0,,3.0,15.0,,,1.0,,1.0,78.0
2,"Grimes, Dylan",6,5,7,13,,,,1.0,1.0,1.0,,2.0,,1.0,,6.0,6.0,1.0,,4.0,,,88.0
28,"Higgins, Jack",7,1,13,20,2,,,1.0,1.0,2.0,5.0,,2.0,,,14.0,6.0,,,,,,71.0
23,"Lambert, Kane",7,3,9,16,,,,6.0,,6.0,2.0,3.0,,2.0,,6.0,11.0,,,2.0,,1.0,82.0
4,"Martin, Dustin",13,4,6,19,3,1.0,,,,3.0,3.0,7.0,1.0,1.0,,12.0,9.0,4.0,3.0,3.0,1.0,,83.0
33,"McIntosh, Kamdyn",15,2,5,20,,,,4.0,1.0,4.0,1.0,4.0,1.0,2.0,,4.0,15.0,,,2.0,,,81.0
25,"Nankervis, Toby",11,5,8,19,,,24.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,,12.0,6.0,3.0,,6.0,,,83.0
3,"Prestia, Dion",12,1,9,21,,,,7.0,,5.0,7.0,1.0,3.0,,,11.0,10.0,,,,,1.0,71.0
18,"Rance, Alex",8,4,7,15,,,,1.0,3.0,2.0,,3.0,3.0,1.0,,6.0,10.0,,,9.0,,,95.0
8,"Riewoldt, Jack",9,7,7,16,3,2.0,1.0,,,2.0,,2.0,1.0,1.0,,10.0,6.0,3.0,6.0,3.0,,1.0,96.0
17,"Rioli, Daniel",4,3,10,14,1,,,,1.0,1.0,,1.0,,,,5.0,9.0,,,,,,77.0
15,"Short, Jayden",13,4,6,19,2,,,1.0,4.0,3.0,1.0,5.0,,1.0,,1.0,19.0,,,,,,80.0
21,"Townsend, Jacob",5,4,6,11,1,,,1.0,,2.0,1.0,,,,,4.0,8.0,1.0,,,,2.0,80.0
1,"Vlastuin, Nick",11,7,6,17,,,,,4.0,1.0,,1.0,,1.0,,4.0,13.0,1.0,,2.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,86,181,374,16,9.0,25.0,48.0,33.0,57.0,34.0,51.0,16.0,19.0,2.0,154.0,226.0,16.0,14.0,50.0,5.0,11.0,
Opposition,Opposition,199,82,200,399,12,5.0,50.0,72.0,38.0,47.0,45.0,64.0,19.0,16.0,4.0,163.0,239.0,14.0,11.0,52.0,11.0,7.0,
