Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 7d,176 (113-2-61 64.77%),233 (1.32),←,
3,"Bartel, Jimmy",26y 168d,166 (112-2-52 68.07%),102 (0.61),←,
24,"Blake, Mark",24y 254d,88 (70-0-18 79.55%),12 (0.14),←,
17,"Byrnes, Shannon",26y 44d,85 (64-0-21 75.29%),74 (0.87),←,
35,"Chapman, Paul",28y 197d,184 (114-2-68 62.50%),254 (1.38),←,
44,"Enright, Corey",28y 249d,184 (115-2-67 63.04%),49 (0.27),←,
26,"Hawkins, Tom",21y 304d,52 (43-0-9 82.69%),71 (1.37),←,
8,"Hunt, Josh",28y 68d,131 (85-1-45 65.27%),16 (0.12),←,
20,"Johnson, Steve",26y 321d,139 (97-2-40 70.50%),276 (1.99),←,
9,"Kelly, James",26y 143d,155 (100-1-54 64.84%),67 (0.43),←,
45,"Ling, Cameron",29y 83d,213 (136-3-74 64.55%),116 (0.54),←,
13,"Lonergan, Tom",26y 4d,41 (31-1-9 76.83%),44 (1.07),←,
4,"Mackie, Andrew",25y 287d,115 (89-0-26 77.39%),60 (0.52),←,
39,"Milburn, Darren",33y 36d,263 (156-1-106 59.51%),91 (0.35),←,
21,"Mooney, Cameron",30y 237d,200 (133-1-66 66.75%),273 (1.37),189 (123-1-65 65.34%),271 (1.43)
31,"Podsiadly, James",28y 253d,6 (4-0-2 66.67%),18 (3.00),←,
30,"Scarlett, Matthew",30y 350d,233 (147-2-84 63.52%),16 (0.07),←,
14,"Selwood, Joel",21y 360d,79 (69-0-10 87.34%),27 (0.34),←,
27,"Stokes, Mathew",25y 180d,73 (60-0-13 82.19%),111 (1.52),←,
7,"Taylor, Harry",23y 343d,52 (45-0-7 86.54%),8 (0.15),←,
5,"Varcoe, Travis",22y 41d,60 (54-0-6 90.00%),57 (0.95),←,
40,"Wojcinski, David",29y 245d,162 (104-2-56 64.81%),49 (0.30),←,
Totals,Totals,26y 323d,2857 (1941-22-894 67.94%),2024 (0.71),,
C,"Thompson, Mark",46y 183d,244 (150-3-91 62.09%),,←,
