Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",21y 164d,42 (26-1-15 63.10%),32 (0.76),←,
18,"Cameron, Leon",26y 325d,170 (93-3-74 55.59%),68 (0.40),←,
12,"Cook, James",25y 198d,69 (44-1-24 64.49%),123 (1.78),44 (28-1-15 64.77%),88 (2.00)
16,"Croft, Matthew",26y 148d,103 (61-3-39 60.68%),46 (0.45),←,
11,"Curley, Todd",26y 191d,72 (38-2-32 54.17%),32 (0.44),69 (36-2-31 53.62%),31 (0.45)
14,"Darcy, Luke",24y 12d,88 (48-2-38 55.68%),60 (0.68),←,
28,"Dimattina, Paul",24y 244d,62 (38-1-23 62.10%),23 (0.37),←,
32,"Ellis, Craig",24y 50d,68 (36-1-31 53.68%),4 (0.06),←,
4,"Garlick, Simon",24y 105d,85 (51-1-33 60.59%),46 (0.54),41 (27-1-13 67.07%),19 (0.46)
3,"Grant, Chris",26y 223d,206 (111-4-91 54.85%),383 (1.86),←,
9,"Hudson, Paul",29y 4d,192 (116-1-75 60.68%),387 (2.02),58 (36-1-21 62.93%),123 (2.12)
6,"Johnson, Brad",23y 6d,117 (61-3-53 53.42%),94 (0.80),←,
35,"Kretiuk, Steven",27y 20d,108 (65-2-41 61.11%),9 (0.08),←,
39,"Liberatore, Tony",33y 163d,220 (119-3-98 54.77%),90 (0.41),←,
10,"Montgomery, Brett",26y 53d,53 (36-1-16 68.87%),51 (0.96),←,
29,"Powell, Stephen",22y 320d,23 (15-1-7 67.39%),18 (0.78),←,
30,"Robbins, Matthew",22y 77d,18 (13-1-4 75.00%),2 (0.11),11 (9-1-1 86.36%),2 (0.18)
5,"Smith, Rohan",26y 54d,140 (77-3-60 56.07%),123 (0.88),←,
8,"Southern, Daniel",24y 204d,89 (48-1-40 54.49%),22 (0.25),←,
7,"West, Scott",24y 252d,143 (77-2-64 54.55%),55 (0.38),←,
1,"Winmar, Nicky",33y 302d,246 (116-2-128 47.56%),307 (1.25),16 (10-1-5 65.63%),24 (1.50)
15,"Wynd, Scott",29y 180d,209 (109-4-96 53.11%),29 (0.14),←,
Totals,Totals,26y 17d,2523 (1398-43-1082 55.41%),2004 (0.79),,
C,"Wallace, Terry",40y 223d,75 (45-1-29 60.67%),,←,
