Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",14,1,9,23,,1.0,,3.0,2.0,6.0,1.0,2.0,,1.0,,5.0,18.0,,,,,2.0,77.0
10,"Boak, Travis",10,5,13,23,1,1.0,,2.0,,4.0,5.0,5.0,1.0,2.0,,10.0,14.0,,1.0,1.0,,1.0,81.0
26,"Bonner, Riley",11,6,6,17,1,1.0,,1.0,,3.0,1.0,4.0,,2.0,,2.0,16.0,,1.0,,1.0,1.0,81.0
5,"Broadbent, Matthew",9,4,4,13,,,,2.0,,2.0,1.0,1.0,1.0,1.0,,3.0,10.0,1.0,,1.0,,,81.0
3,"Burton, Ryan",10,2,4,14,,1.0,,2.0,3.0,,1.0,3.0,,,,1.0,11.0,,,4.0,1.0,,82.0
33,"Byrne-Jones, Darcy",17,3,12,29,,1.0,,2.0,1.0,3.0,4.0,5.0,2.0,2.0,,11.0,18.0,,,,1.0,,85.0
22,"Dixon, Charlie",11,8,5,16,3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,10.0,6.0,4.0,4.0,5.0,1.0,,88.0
28,"Drew, Willem",8,4,14,22,,,,8.0,,1.0,2.0,2.0,,1.0,,9.0,15.0,,,1.0,,,71.0
21,"Duursma, Xavier",11,6,10,21,2,1.0,,6.0,3.0,,2.0,8.0,1.0,2.0,,7.0,14.0,,4.0,3.0,,,79.0
9,"Gray, Robbie",6,3,7,13,,1.0,,,,3.0,,3.0,1.0,,,4.0,9.0,,2.0,1.0,,1.0,86.0
46,"Gray, Sam",5,4,6,11,,1.0,,2.0,,2.0,,3.0,,1.0,,2.0,9.0,,1.0,,,,83.0
8,"Hartlett, Hamish",10,5,10,20,,,,4.0,1.0,3.0,,3.0,,3.0,,7.0,15.0,,,5.0,,,88.0
43,"Houston, Dan",10,6,11,21,1,,,3.0,2.0,2.0,1.0,,1.0,,,6.0,17.0,1.0,,6.0,,,73.0
42,"Jonas, Tom",6,4,5,11,,,,3.0,1.0,,,1.0,,,,4.0,7.0,,,9.0,,,95.0
29,"Lycett, Scott",13,4,9,22,,1.0,22.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,,14.0,8.0,2.0,,3.0,,,77.0
13,"Marshall, Todd",8,7,4,12,2,1.0,,2.0,,2.0,,,,,,3.0,9.0,2.0,4.0,,,3.0,71.0
12,"McKenzie, Trent",15,4,6,21,,,,,6.0,3.0,,,1.0,,,6.0,9.0,2.0,,2.0,,,94.0
11,"Rockliff, Tom",9,3,9,18,1,,,4.0,,2.0,4.0,5.0,1.0,3.0,,8.0,11.0,,1.0,1.0,,,78.0
20,"Rozee, Connor",6,2,7,13,2,2.0,,4.0,,,,1.0,2.0,,,6.0,8.0,,1.0,2.0,,,89.0
4,"Ryder, Paddy",6,4,5,11,,2.0,18.0,3.0,,4.0,1.0,,,,,6.0,5.0,1.0,2.0,1.0,,1.0,83.0
39,"Westhoff, Justin",13,6,10,23,2,1.0,,5.0,,3.0,,1.0,,,2.0,9.0,16.0,,3.0,2.0,,3.0,78.0
16,"Wines, Ollie",15,3,18,33,,1.0,,8.0,1.0,8.0,6.0,2.0,,,3.0,15.0,17.0,1.0,1.0,1.0,,1.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,94,184,407,15,20.0,42.0,66.0,22.0,57.0,34.0,54.0,15.0,21.0,5.0,148.0,262.0,14.0,25.0,48.0,4.0,13.0,
Opposition,Opposition,191,79,143,334,10,7.0,26.0,47.0,41.0,32.0,33.0,59.0,21.0,15.0,1.0,135.0,193.0,9.0,11.0,49.0,4.0,6.0,
