Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 190d,72 (35-1-36 49.31%),19 (0.26),50 (27-1-22 55.00%),11 (0.22)
22,"Bower, Nathan",23y 57d,44 (21-1-22 48.86%),16 (0.36),←,
17,"Broderick, Paul",25y 213d,133 (64-1-68 48.50%),107 (0.80),40 (25-1-14 63.75%),27 (0.68)
21,"Bulluss, Paul",25y 193d,45 (16-1-28 36.67%),10 (0.22),←,
9,"Campbell, Wayne",22y 315d,91 (38-1-52 42.31%),54 (0.59),←,
15,"Charles, Justin",24y 310d,46 (25-2-19 56.52%),27 (0.59),10 (7-1-2 75.00%),3 (0.30)
10,"Daffy, Nick",22y 85d,42 (26-1-15 63.10%),47 (1.12),←,
14,"Dear, Greg",32y 109d,175 (125-1-49 71.71%),24 (0.14),38 (23-1-14 61.84%),6 (0.16)
2,"Dundas, Matthew",23y 240d,85 (30-1-54 35.88%),66 (0.78),12 (4-1-7 37.50%),5 (0.42)
25,"Gale, Brendon",27y 17d,115 (46-1-68 40.43%),120 (1.04),←,
31,"Howat, John",25y 20d,58 (26-0-32 44.83%),11 (0.19),38 (16-0-22 42.11%),1 (0.03)
23,"Jurica, Stephen",19y 39d,8 (4-1-3 56.25%),13 (1.63),←,
3,"Kellaway, Duncan",22y 168d,50 (28-1-21 57.00%),,←,
33,"Knights, Matthew",24y 303d,146 (54-0-92 36.99%),95 (0.65),←,
28,"Merenda, Mark",19y 279d,15 (12-0-3 80.00%),2 (0.13),←,
6,"Naish, Chris",23y 311d,102 (41-1-60 40.69%),157 (1.54),←,
7,"Prescott, Ashley",22y 327d,26 (16-1-9 63.46%),,←,
4,"Rogers, Matthew",21y 252d,35 (21-1-13 61.43%),33 (0.94),←,
5,"Tape, Jamie",21y 121d,39 (24-1-14 62.82%),2 (0.05),←,
29,"Torney, Jason",18y 49d,4 (2-1-1 62.50%),1 (0.25),←,
41,"Turner, Scott",25y 65d,92 (37-0-55 40.22%),29 (0.32),←,
Totals,Totals,23y 261d,1423 (691-18-714 48.56%),833 (0.59),,
C,"Northey, John",52y 36d,249 (125-2-122 50.60%),,60 (29-1-30 49.17%),
