Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barnard, Paul",22y 130d,5 (1-0-4 20.00%),2 (0.40),←,
16,"Bone, Randall",21y 222d,15 (9-0-6 60.00%),15 (1.00),3 (1-0-2 33.33%),2 (0.67)
5,"Collins, Andrew",30y 59d,180 (122-0-58 67.78%),33 (0.18),←,
26,"Cooper, Paul",27y 78d,76 (46-0-30 60.53%),9 (0.12),←,
23,"Crawshay, Simon",20y 302d,14 (6-0-8 42.86%),2 (0.14),←,
13,"Dear, Paul",28y 177d,112 (74-0-38 66.07%),78 (0.70),←,
34,"Graham, Mark",22y 102d,33 (18-0-15 54.55%),3 (0.09),←,
15,"Harford, Daniel",18y 96d,3 (1-0-2 33.33%),2 (0.67),←,
22,"Hargreaves, Tim",20y 24d,17 (9-0-8 52.94%),25 (1.47),←,
17,"Hudson, Paul",24y 338d,107 (68-0-39 63.55%),215 (2.01),←,
11,"Jarman, Darren",28y 146d,99 (63-0-36 63.64%),118 (1.19),←,
1,"Jencke, Ray",29y 90d,163 (109-0-54 66.87%),27 (0.17),←,
24,"Langford, Chris",32y 172d,265 (191-1-73 72.26%),31 (0.12),←,
20,"Maginness, Scott",28y 325d,120 (80-0-40 66.67%),7 (0.06),←,
8,"Minton-Connell, Simon",26y 58d,75 (17-0-58 22.67%),230 (3.07),10 (4-0-6 40.00%),11 (1.10)
44,"Platten, John",32y 98d,209 (146-0-63 69.86%),201 (0.96),←,
18,"Pritchard, Darrin",29y 94d,178 (122-0-56 68.54%),91 (0.51),←,
29,"Tallis, Rayden",20y 14d,30 (15-0-15 50.00%),8 (0.27),←,
25,"Taylor, Jason",26y 273d,68 (36-0-32 52.94%),30 (0.44),61 (35-0-26 57.38%),26 (0.43)
6,"Taylor, Richard",21y 344d,7 (4-0-3 57.14%),6 (0.86),←,
30,"Woods, Tony",25y 356d,39 (19-0-20 48.72%),10 (0.26),8 (3-0-5 37.50%),
Totals,Totals,25y 219d,1815 (1156-1-658 63.69%),1143 (0.63),,
C,"Knights, Peter",43y 85d,94 (34-0-60 36.17%),,35 (18-0-17 51.43%),
