North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 116d,199 (108-1-90 54.52%),255 (1.28),←,
5,"Anderson, Stuart",23y 84d,61 (42-0-19 68.85%),20 (0.33),←,
26,"Bell, Peter",21y 202d,50 (31-0-19 62.00%),49 (0.98),48 (31-0-17 64.58%),47 (0.98)
12,"Blakey, John",31y 57d,249 (123-0-126 49.40%),75 (0.30),114 (71-0-43 62.28%),37 (0.32)
18,"Carey, Wayne",26y 115d,162 (96-0-66 59.26%),411 (2.54),←,
9,"Chandler, Brett",22y 70d,52 (15-0-37 28.85%),6 (0.12),24 (14-0-10 58.33%),4 (0.17)
27,"Crocker, Darren",30y 177d,158 (81-1-76 51.58%),116 (0.73),←,
25,"Daniltchenko, Jason",22y 17d,29 (18-0-11 62.07%),18 (0.62),←,
17,"Freeborn, Glenn",24y 225d,46 (30-0-16 65.22%),22 (0.48),←,
29,"Harvey, Brent",19y 128d,18 (11-0-7 61.11%),10 (0.56),←,
34,"King, David",25y 196d,89 (56-0-33 62.92%),25 (0.28),←,
35,"Longmire, John",26y 262d,180 (92-1-87 51.39%),504 (2.80),←,
4,"Martyn, Mick",29y 19d,201 (112-1-88 55.97%),14 (0.07),←,
31,"McKernan, Corey",23y 274d,93 (62-0-31 66.67%),96 (1.03),←,
13,"Pike, Martin",24y 309d,84 (26-0-58 30.95%),46 (0.55),24 (14-0-10 58.33%),6 (0.25)
22,"Roberts, Mark",32y 83d,186 (93-0-93 50.00%),155 (0.83),109 (67-0-42 61.47%),136 (1.25)
3,"Rock, Anthony",26y 355d,159 (95-0-64 59.75%),130 (0.82),←,
8,"Scott, Robert",28y 202d,206 (123-1-82 59.95%),208 (1.01),74 (48-0-26 64.86%),44 (0.59)
24,"Sholl, Craig",29y 263d,176 (101-0-75 57.39%),96 (0.55),←,
37,"Simpson, Adam",21y 215d,46 (33-0-13 71.74%),21 (0.46),←,
10,"Stevens, Anthony",26y 79d,156 (92-0-64 58.97%),77 (0.49),←,
Totals,Totals,25y 356d,2600 (1440-5-1155 55.38%),2354 (0.91),,
C,"Pagan, Denis",49y 360d,120 (76-0-44 63.33%),,←,
