West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",3,3,3,6,,,,,1.0,,,,,,,,5.0,,,5.0,,,85.0
28,"Cole, Tom",6,4,15,21,,,,,1.0,2.0,,1.0,,,,9.0,14.0,,,4.0,,,85.0
15,"Cripps, Jamie",10,4,5,15,1,2.0,,7.0,,2.0,2.0,2.0,3.0,,,7.0,9.0,,1.0,,2.0,,88.0
27,"Darling, Jack",13,10,5,18,3,2.0,,4.0,,5.0,1.0,2.0,2.0,1.0,,14.0,5.0,6.0,4.0,5.0,,,98.0
14,"Duggan, Liam",13,1,6,19,,,,2.0,4.0,3.0,1.0,1.0,1.0,,,5.0,14.0,,,1.0,1.0,,87.0
3,"Gaff, Andrew",18,3,17,35,,,,3.0,1.0,3.0,3.0,3.0,1.0,,,8.0,26.0,,,,1.0,,91.0
25,"Hurn, Shannon",20,6,2,22,,,,,5.0,1.0,,2.0,,,1.0,5.0,15.0,1.0,,2.0,1.0,2.0,89.0
34,"Hutchings, Mark",15,2,12,27,1,,,10.0,2.0,2.0,7.0,3.0,5.0,,,15.0,12.0,,,1.0,,,87.0
17,"Kennedy, Josh",8,3,1,9,4,1.0,,1.0,,1.0,,3.0,3.0,1.0,2.0,5.0,4.0,,2.0,1.0,,,86.0
2,"LeCras, Mark",12,3,5,17,1,,,2.0,,7.0,1.0,5.0,,,,4.0,11.0,,,3.0,,1.0,87.0
29,"Lycett, Scott",8,3,8,16,,,25.0,3.0,,5.0,7.0,5.0,3.0,3.0,,11.0,5.0,1.0,,,1.0,,82.0
7,"Masten, Chris",13,6,6,19,,,,3.0,2.0,3.0,,4.0,,2.0,,4.0,17.0,,,1.0,,1.0,93.0
20,"McGovern, Jeremy",8,4,5,13,,,,1.0,3.0,,,1.0,2.0,1.0,,8.0,6.0,1.0,,6.0,3.0,,79.0
9,"Naitanui, Nic",5,2,6,11,,,31.0,4.0,,,5.0,4.0,2.0,3.0,,11.0,1.0,2.0,,1.0,,,65.0
30,"Nelson, Jackson",8,4,6,14,,,,,1.0,4.0,,,,,,5.0,9.0,,,3.0,1.0,,88.0
21,"Petruccelle, Jack",4,1,3,7,2,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,6.0,,,,,1.0,84.0
8,"Redden, Jack",21,7,11,32,1,,,6.0,4.0,4.0,8.0,2.0,2.0,,3.0,11.0,23.0,,1.0,1.0,,1.0,86.0
44,"Rioli, Willie",12,5,4,16,2,,,2.0,,4.0,1.0,,1.0,,,9.0,8.0,1.0,1.0,2.0,,4.0,86.0
5,"Sheppard, Brad",15,6,3,18,,,,,4.0,1.0,,2.0,1.0,,,5.0,10.0,2.0,,3.0,,,91.0
13,"Shuey, Luke",,1,3,3,,,,,,,1.0,,,,,1.0,2.0,,,,,,2.0
45,"Waterman, Jake",6,3,5,11,1,,,1.0,1.0,1.0,,2.0,1.0,,,6.0,6.0,1.0,,1.0,,,76.0
6,"Yeo, Elliot",12,4,14,26,,,,4.0,2.0,3.0,8.0,3.0,2.0,1.0,,17.0,10.0,,,2.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,85,145,375,16,6.0,56.0,54.0,32.0,52.0,45.0,46.0,30.0,13.0,6.0,161.0,218.0,15.0,9.0,42.0,10.0,11.0,
Opposition,Opposition,187,87,193,380,9,6.0,26.0,66.0,32.0,45.0,31.0,63.0,13.0,30.0,,121.0,269.0,10.0,10.0,62.0,6.0,7.0,
