Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",22y 258d,73 (35-0-38 47.95%),35 (0.48),←,
5,"Broadbent, Matthew",20y 258d,18 (7-0-11 38.89%),4 (0.22),←,
20,"Brogan, Dean",32y 123d,166 (97-1-68 58.73%),49 (0.30),←,
27,"Carlile, Alipate",23y 351d,78 (34-0-44 43.59%),4 (0.05),←,
30,"Chaplin, Troy",25y 52d,105 (48-1-56 46.19%),9 (0.09),←,
35,"Cornes, Chad",31y 155d,233 (133-1-99 57.30%),169 (0.73),←,
33,"Ebert, Brett",27y 149d,139 (67-1-71 48.56%),206 (1.48),←,
17,"Gray, Robbie",23y 17d,50 (23-0-27 46.00%),78 (1.56),←,
8,"Hartlett, Hamish",20y 245d,17 (7-0-10 41.18%),7 (0.41),←,
2,"Hitchcock, Cameron",20y 287d,20 (7-0-13 35.00%),20 (1.00),←,
44,"Logan, Tom",25y 288d,76 (29-0-47 38.16%),20 (0.26),73 (29-0-44 39.73%),20 (0.27)
4,"Motlop, Daniel",29y 31d,119 (49-1-69 41.60%),194 (1.63),72 (29-0-43 40.28%),141 (1.96)
13,"OShea, Cameron",19y 34d,4 (1-0-3 25.00%),1 (0.25),←,
36,"Pettigrew, Michael",26y 31d,92 (43-0-49 46.74%),25 (0.27),←,
29,"Pittard, Jasper",20y 15d,4 (1-0-3 25.00%),,←,
15,"Rodan, David",27y 190d,154 (60-0-94 38.96%),120 (0.78),89 (41-0-48 46.07%),77 (0.87)
3,"Salopek, Steven",25y 299d,111 (54-0-57 48.65%),51 (0.46),←,
14,"Stewart, Paul",23y 280d,42 (16-0-26 38.10%),4 (0.10),←,
9,"Surjan, Jacob",25y 244d,101 (50-0-51 49.50%),14 (0.14),←,
21,"Thomas, Matt",24y 48d,53 (19-0-34 35.85%),16 (0.30),←,
12,"Trengove, Jackson",20y 165d,23 (8-0-15 34.78%),3 (0.13),←,
39,"Westhoff, Justin",24y 197d,73 (34-0-39 46.58%),100 (1.37),←,
Totals,Totals,24y 202d,1751 (822-5-924 46.94%),1129 (0.64),,
C,"Primus, Matthew",36y 94d,11 (6-0-5 54.55%),,←,
