Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
31,"Ball, Matthew",22y 148d,12 (1-0-11 8.33%),2 (0.17),←,
33,"Barlow, Kris",31y 3d,98 (50-0-48 51.02%),73 (0.74),←,
10,"Bateman, Chance",23y 27d,37 (16-0-21 43.24%),12 (0.32),←,
20,"Beaumont, Simon",28y 218d,167 (74-0-93 44.31%),93 (0.56),15 (2-0-13 13.33%),4 (0.27)
30,"Brown, Campbell",20y 325d,34 (12-0-22 35.29%),23 (0.68),←,
39,"Campbell, Robert",22y 46d,29 (12-0-17 41.38%),,←,
25,"Clarke, Tim",22y 107d,41 (20-0-21 48.78%),10 (0.24),←,
24,"Croad, Trent",24y 131d,137 (66-1-70 48.54%),147 (1.07),99 (46-1-52 46.97%),87 (0.88)
1,"Everitt, Peter",30y 76d,210 (82-2-126 39.52%),340 (1.62),30 (9-0-21 30.00%),40 (1.33)
34,"Graham, Mark",31y 127d,217 (101-2-114 47.00%),60 (0.28),←,
29,"Greene, Steven",22y 175d,37 (16-0-21 43.24%),11 (0.30),←,
3,"Hay, Jonathan",24y 340d,124 (58-1-65 47.18%),12 (0.10),←,
15,"Hodge, Luke",20y 33d,39 (18-0-21 46.15%),27 (0.69),←,
22,"Kane, Ben",21y 118d,11 (3-0-8 27.27%),1 (0.09),←,
37,"Lekkas, Angelo",28y 19d,165 (71-1-93 43.33%),108 (0.65),←,
5,"Mitchell, Sam",21y 280d,44 (19-0-25 43.18%),10 (0.23),←,
40,"Osborne, Michael",21y 355d,36 (11-0-25 30.56%),6 (0.17),←,
16,"Ries, Nick",22y 4d,54 (23-0-31 42.59%),14 (0.26),←,
28,"Sewell, Brad",20y 167d,6 (0-0-6 0.00%),,←,
11,"Smith, Joel",27y 76d,159 (76-1-82 48.11%),80 (0.50),101 (47-1-53 47.03%),29 (0.29)
23,"Thompson, Nathan",26y 155d,114 (54-1-59 47.81%),183 (1.61),←,
6,"Williams, Mark",21y 96d,27 (8-0-19 29.63%),38 (1.41),←,
Totals,Totals,24y 104d,1798 (791-9-998 43.99%),1250 (0.70),,
C,"Schwab, Peter",43y 300d,108 (52-0-56 48.15%),,←,
