West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
10,"Braun, Michael",30y 5d,212 (120-2-90 57.08%),63 (0.30),←,
20,"Cox, Dean",26y 241d,147 (85-1-61 58.16%),75 (0.51),←,
18,"Ebert, Brad",17y 362d,1 (0-0-1 0.00%),,←,
32,"Embley, Andrew",26y 276d,147 (84-1-62 57.48%),152 (1.03),←,
7,"Fletcher, Chad",28y 212d,159 (88-3-68 56.29%),72 (0.45),←,
23,"Glass, Darren",26y 320d,147 (84-2-61 57.82%),8 (0.05),←,
22,"Graham, Jaymie",25y 52d,33 (24-0-9 72.73%),13 (0.39),←,
29,"Hansen, Ashley",25y 26d,56 (45-0-11 80.36%),71 (1.27),←,
39,"Hunter, Adam",26y 285d,134 (79-2-53 59.70%),70 (0.52),←,
25,"Hurn, Shannon",20y 207d,32 (19-0-13 59.38%),12 (0.38),←,
38,"Jones, Brett",25y 236d,71 (49-0-22 69.01%),4 (0.06),←,
4,"Kerr, Daniel",24y 318d,146 (83-2-61 57.53%),85 (0.58),←,
21,"Lynch, Quinten",25y 65d,108 (71-0-37 65.74%),173 (1.60),←,
13,"Masten, Chris",18y 332d,1 (0-0-1 0.00%),,←,
6,"Nicoski, Mark",24y 126d,51 (33-0-18 64.71%),18 (0.35),←,
11,"Priddis, Matt",23y 8d,28 (17-0-11 60.71%),11 (0.39),←,
14,"Seaby, Mark",23y 333d,85 (60-0-25 70.59%),60 (0.71),←,
37,"Selwood, Adam",23y 333d,76 (51-0-25 67.11%),17 (0.22),←,
41,"Staker, Brent",23y 311d,92 (60-1-31 65.76%),68 (0.74),←,
5,"Stenglein, Tyson",27y 257d,177 (108-0-69 61.02%),48 (0.27),71 (52-0-19 73.24%),22 (0.31)
8,"Waters, Beau",21y 365d,55 (40-0-15 72.73%),11 (0.20),←,
44,"Wirrpanda, David",28y 239d,194 (109-3-82 56.96%),99 (0.51),←,
Totals,Totals,24y 306d,2152 (1309-17-826 60.83%),1130 (0.53),,
C,"Worsfold, John",39y 186d,146 (91-2-53 63.01%),,←,
