Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 280d,16 (8-0-8 50.00%),12 (0.75),←,
26,"Brown, Gavin",29y 212d,187 (96-5-86 52.67%),144 (0.77),←,
5,"Buckley, Nathan",24y 273d,90 (34-2-54 38.89%),90 (1.00),70 (30-2-38 44.29%),69 (0.99)
28,"Crosisca, Gavin",28y 222d,186 (104-5-77 57.26%),49 (0.26),←,
39,"Crow, Scott",23y 128d,39 (18-0-21 46.15%),13 (0.33),26 (12-0-14 46.15%),11 (0.42)
24,"Curran, Chris",22y 265d,24 (13-2-9 58.33%),10 (0.42),←,
9,"Francis, Matthew",26y 239d,31 (10-0-21 32.26%),15 (0.48),12 (6-0-6 50.00%),2 (0.17)
27,"McDonald, Alex",27y 71d,73 (38-0-35 52.05%),36 (0.49),27 (12-0-15 44.44%),12 (0.44)
1,"Monkhorst, Damian",27y 247d,159 (91-4-64 58.49%),33 (0.21),←,
44,"Osborne, Richard",32y 313d,256 (107-2-147 42.19%),549 (2.14),2 (2-0-0 100.00%),1 (0.50)
6,"Patterson, Stephen",26y 111d,43 (19-1-23 45.35%),53 (1.23),←,
3,"Richardson, Mark",24y 176d,53 (27-1-25 51.89%),48 (0.91),←,
23,"Rocca, Anthony",19y 253d,27 (14-0-13 51.85%),22 (0.81),5 (3-0-2 60.00%),11 (2.20)
36,"Rocca, Saverio",23y 156d,94 (48-2-44 52.13%),335 (3.56),←,
29,"Russell, Scott",26y 353d,150 (85-3-62 57.67%),94 (0.63),←,
12,"Schauble, Andrew",20y 159d,30 (14-0-16 46.67%),5 (0.17),←,
30,"Sharkey, Paul",22y 321d,22 (9-0-13 40.91%),3 (0.14),←,
14,"Watson, Shane",23y 67d,93 (45-1-47 48.92%),60 (0.65),←,
22,"Wild, Jason",21y 74d,32 (15-2-15 50.00%),8 (0.25),←,
10,"Williams, Paul",24y 22d,118 (60-2-56 51.69%),156 (1.32),←,
19,"Wright, Graham",28y 323d,167 (99-4-64 60.48%),101 (0.60),←,
Totals,Totals,24y 360d,1890 (954-36-900 50.48%),1836 (0.97),,
C,"Shaw, Tony",36y 276d,27 (12-0-15 44.44%),,←,
