Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 149d,58 (24-2-32 43.10%),19 (0.33),←,
46,"Begley, Colm",21y 225d,25 (9-2-14 40.00%),6 (0.24),←,
20,"Black, Simon",29y 9d,216 (131-3-82 61.34%),135 (0.63),←,
36,"Bradshaw, Daniel",29y 143d,185 (106-2-77 57.84%),379 (2.05),182 (103-2-77 57.14%),379 (2.08)
17,"Brennan, Jared",23y 259d,63 (31-2-30 50.79%),47 (0.75),←,
16,"Brown, Jonathan",26y 166d,143 (94-2-47 66.43%),281 (1.97),←,
18,"Corrie, Anthony",23y 295d,37 (16-0-21 43.24%),30 (0.81),←,
14,"Henderson, Lachie",18y 120d,3 (2-0-1 66.67%),2 (0.67),←,
33,"Hooper, Rhan",20y 94d,23 (10-1-12 45.65%),18 (0.78),←,
4,"Johnstone, Travis",27y 270d,164 (80-1-83 49.09%),112 (0.68),4 (2-0-2 50.00%),1 (0.25)
44,"Lappin, Nigel",31y 296d,279 (162-6-111 59.14%),174 (0.62),218 (130-5-83 60.78%),134 (0.61)
23,"Leuenberger, Matthew",19y 310d,13 (7-1-5 57.69%),1 (0.08),←,
26,"Macdonald, Joel",23y 185d,45 (25-0-20 55.56%),6 (0.13),←,
21,"Merrett, Daniel",23y 122d,50 (20-2-28 42.00%),16 (0.32),←,
25,"Mills, Wayde",20y 227d,16 (8-1-7 53.13%),3 (0.19),←,
8,"Notting, Tim",29y 174d,182 (108-3-71 60.16%),129 (0.71),←,
24,"Patfull, Joel",23y 127d,40 (16-2-22 42.50%),16 (0.40),←,
6,"Power, Luke",28y 95d,199 (119-2-78 60.30%),186 (0.93),←,
35,"Rischitelli, Michael",22y 95d,48 (20-2-26 43.75%),19 (0.40),←,
28,"Selwood, Troy",23y 347d,49 (20-1-28 41.84%),7 (0.14),←,
11,"Sherman, Justin",21y 77d,58 (22-2-34 39.66%),37 (0.64),←,
32,"Stiller, Cheynee",21y 345d,37 (13-2-22 37.84%),12 (0.32),←,
Totals,Totals,24y 72d,1933 (1043-39-851 53.96%),1635 (0.85),,
C,"Matthews, Leigh",56y 42d,443 (259-8-176 59.37%),,219 (134-3-82 61.87%),
