Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
42,"Bennett, Gerrard",23y 26d,25 (11-1-13 46.00%),9 (0.36),←,
8,"Cresswell, Daryn",30y 348d,209 (90-2-117 43.54%),173 (0.83),←,
28,"Crouch, Jared",24y 61d,92 (46-1-45 50.54%),17 (0.18),←,
15,"Doyle, Stephen",20y 296d,10 (6-1-3 65.00%),,←,
6,"Dunkley, Andrew",33y 310d,202 (87-3-112 43.81%),11 (0.05),←,
9,"Fixter, Ben",20y 316d,8 (5-0-3 62.50%),2 (0.25),←,
12,"Fosdike, Nic",22y 68d,53 (25-1-27 48.11%),26 (0.49),←,
37,"Goodes, Adam",22y 117d,71 (34-1-36 48.59%),97 (1.37),←,
1,"Hall, Barry",25y 86d,94 (37-2-55 40.43%),167 (1.78),6 (3-1-2 58.33%),23 (3.83)
14,"Kelly, Paul",32y 281d,222 (86-4-132 39.64%),189 (0.85),←,
17,"Kennelly, Tadhg",20y 308d,13 (8-0-5 61.54%),3 (0.23),←,
31,"Kirk, Brett",25y 192d,37 (17-1-19 47.30%),21 (0.57),←,
4,"Mathews, Ben",23y 157d,72 (36-1-35 50.69%),11 (0.15),←,
11,"Maxfield, Stuart",30y 26d,232 (116-3-113 50.65%),131 (0.56),143 (81-2-60 57.34%),66 (0.46)
13,"McPherson, Daniel",26y 304d,99 (56-2-41 57.58%),31 (0.31),←,
38,"Mott, Ricky",21y 14d,6 (3-1-2 58.33%),,←,
23,"Nicks, Matthew",26y 357d,116 (65-1-50 56.47%),75 (0.65),←,
19,"OLoughlin, Michael",25y 74d,152 (83-2-67 55.26%),220 (1.45),←,
22,"Saddington, Jason",22y 194d,95 (49-1-45 52.11%),28 (0.29),←,
25,"Schauble, Andrew",25y 169d,119 (46-0-73 38.66%),25 (0.21),40 (19-0-21 47.50%),14 (0.35)
2,"Schwass, Wayne",33y 159d,277 (149-1-127 53.97%),153 (0.55),93 (48-1-44 52.15%),56 (0.60)
7,"Seymour, Brad",26y 2d,122 (65-2-55 54.10%),9 (0.07),←,
Totals,Totals,25y 225d,2326 (1120-31-1175 48.15%),1398 (0.60),,
C,"Eade, Rodney",44y 31d,146 (81-2-63 56.16%),,←,
