Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",6,2,13,19,,,,2.0,,,,,4.0,,,,,,,,,,
8,"Croall, Jason",5,2,1,6,1,,,,,,,,,,,,,,,,,,
28,"Crosisca, Gavin",18,4,6,24,1,,,1.0,,,,,3.0,2.0,,,,,,,,,
35,"Daicos, Peter",9,4,2,11,5,2.0,,,,,,,1.0,2.0,,,,,,,,,
2,"Francis, Tony",23,4,6,29,,,,1.0,,,,,1.0,2.0,,,,,,,,,
3,"Gayfer, Michael",10,4,9,19,,,,1.0,,,,,1.0,,,,,,,,,,
23,"Kelly, Craig",9,5,5,14,,,,,,,,,,5.0,,,,,,,,,
44,"Kerrison, Shane",10,4,2,12,,,,,,,,,1.0,,,,,,,,,,
15,"Lehmann, Troy",14,2,9,23,3,2.0,,,,,,,,1.0,1.0,,,,,,,,
30,"Manson, James",9,10,9,18,2,3.0,7.0,,,,,,2.0,4.0,,,,,,,,,
5,"McKeown, Ron",2,,5,7,,,,,,,,,,1.0,,,,,,,,,
42,"Millane, Darren",17,7,6,23,1,3.0,,2.0,,,,,,,,,,,,,,,
1,"Monkhorst, Damian",8,6,9,17,,,9.0,,,,,,1.0,2.0,,,,,,,,,
7,"Morwood, Shane",8,4,10,18,3,1.0,,3.0,,,,,3.0,1.0,,,,,,,,,
29,"Russell, Scott",12,2,6,18,,1.0,,1.0,,,,,,,,,,,,,,,
22,"Shaw, Tony",15,5,12,27,,2.0,,2.0,,,,,,2.0,,,,,,,,,
27,"Starcevich, Craig",11,8,6,17,,1.0,6.0,,,,,,1.0,,,,,,,,,,
24,"Turner, Jamie",3,2,14,17,,,,,,,,,1.0,,,,,,,,,,
37,"Williams, Paul",14,9,5,19,2,1.0,,1.0,,,,,,,,,,,,,,,
19,"Wright, Graham",16,1,9,25,,1.0,,2.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,85,144,363,18,18.0,22.0,16.0,,,,,21.0,24.0,1.0,,,,,,,,
Opposition,Opposition,178,62,120,298,14,9.0,8.0,17.0,,,,,24.0,21.0,5.0,,,,,,,,
