Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 193d,153 (69-1-83 45.42%),31 (0.20),71 (36-1-34 51.41%),8 (0.11)
24,"Amiss, Jye",19y 293d,12 (7-0-5 58.33%),20 (1.67),←,
41,"Banfield, Bailey",25y 83d,70 (33-1-36 47.86%),39 (0.56),←,
8,"Brayshaw, Andrew",23y 193d,110 (51-1-58 46.82%),39 (0.35),←,
6,"Clark, Jordan",22y 216d,66 (42-1-23 64.39%),19 (0.29),34 (21-1-12 63.24%),4 (0.12)
36,"Cox, Brennan",24y 280d,92 (42-1-49 46.20%),29 (0.32),←,
4,"Darcy, Sean",24y 342d,93 (42-1-50 45.70%),37 (0.40),←,
32,"Frederick, Michael",23y 3d,47 (28-1-18 60.64%),50 (1.06),←,
7,"Fyfe, Nat",31y 244d,213 (112-2-99 53.05%),171 (0.80),←,
15,"Hughes, Ethan",28y 164d,91 (38-0-53 41.76%),6 (0.07),←,
9,"Jackson, Luke",21y 233d,62 (42-1-19 68.55%),42 (0.68),10 (5-0-5 50.00%),12 (1.20)
44,"Johnson, Matthew",20y 65d,6 (3-0-3 50.00%),1 (0.17),←,
30,"ODriscoll, Nathan",21y 3d,18 (14-0-4 77.78%),11 (0.61),←,
2,"OMeara, Jaeger",29y 86d,153 (68-2-83 45.10%),75 (0.49),10 (5-0-5 50.00%),5 (0.50)
25,"Pearce, Alex",27y 345d,94 (45-1-48 48.40%),4 (0.04),←,
13,"Ryan, Luke",27y 103d,119 (56-1-62 47.48%),3 (0.03),←,
5,"Schultz, Lachie",25y 171d,77 (38-1-38 50.00%),84 (1.09),←,
3,"Serong, Caleb",22y 100d,68 (36-1-31 53.68%),16 (0.24),←,
39,"Switkowski, Sam",26y 181d,55 (29-0-26 52.73%),36 (0.65),←,
35,"Treacy, Josh",20y 289d,23 (15-0-8 65.22%),19 (0.83),←,
31,"Walker, Brandon",20y 215d,38 (24-1-13 64.47%),1 (0.03),←,
10,"Walters, Michael",32y 133d,211 (107-2-102 51.18%),331 (1.57),←,
26,"Young, Hayden",22y 39d,45 (24-1-20 54.44%),2 (0.04),←,
Totals,Totals,24y 268d,1916 (965-20-931 50.37%),1066 (0.56),,
C,"Longmuir, Justin",42y 119d,71 (36-1-34 51.41%),,←,
