North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 74d,193 (105-1-87 54.66%),238 (1.23),←,
5,"Anderson, Stuart",23y 42d,57 (40-0-17 70.18%),19 (0.33),←,
11,"Archer, Glenn",24y 137d,114 (71-0-43 62.28%),78 (0.68),←,
26,"Bell, Peter",21y 160d,44 (28-0-16 63.64%),45 (1.02),42 (28-0-14 66.67%),43 (1.02)
12,"Blakey, John",31y 15d,243 (120-0-123 49.38%),73 (0.30),108 (68-0-40 62.96%),35 (0.32)
18,"Carey, Wayne",26y 73d,156 (93-0-63 59.62%),397 (2.54),←,
9,"Chandler, Brett",22y 28d,46 (12-0-34 26.09%),4 (0.09),18 (11-0-7 61.11%),2 (0.11)
29,"Harvey, Brent",19y 86d,13 (9-0-4 69.23%),9 (0.69),←,
35,"Longmire, John",26y 220d,174 (89-1-84 51.44%),503 (2.89),←,
4,"Martyn, Mick",28y 342d,195 (109-1-85 56.15%),14 (0.07),←,
31,"McKernan, Corey",23y 232d,89 (60-0-29 67.42%),92 (1.03),←,
20,"Mellington, Anthony",23y 12d,35 (6-0-29 17.14%),40 (1.14),11 (5-0-6 45.45%),16 (1.45)
13,"Pike, Martin",24y 267d,78 (23-0-55 29.49%),46 (0.59),18 (11-0-7 61.11%),6 (0.33)
22,"Roberts, Mark",32y 41d,181 (91-0-90 50.28%),153 (0.85),104 (65-0-39 62.50%),134 (1.29)
3,"Rock, Anthony",26y 313d,155 (93-0-62 60.00%),130 (0.84),←,
2,"Schwass, Wayne",28y 254d,180 (99-0-81 55.00%),96 (0.53),←,
8,"Scott, Robert",28y 160d,200 (120-1-79 60.25%),206 (1.03),68 (45-0-23 66.18%),42 (0.62)
24,"Sholl, Craig",29y 221d,170 (98-0-72 57.65%),90 (0.53),←,
37,"Simpson, Adam",21y 173d,40 (30-0-10 75.00%),20 (0.50),←,
10,"Stevens, Anthony",26y 37d,150 (89-0-61 59.33%),75 (0.50),←,
38,"Stevens, Danny",20y 271d,4 (3-0-1 75.00%),2 (0.50),←,
Totals,Totals,25y 220d,2517 (1388-4-1125 55.15%),2330 (0.93),,
C,"Pagan, Denis",49y 318d,114 (73-0-41 64.04%),,←,
