Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Cameron, Leon",25y 353d,152 (83-2-67 55.26%),59 (0.39),←,
12,"Cook, James",24y 226d,54 (34-0-20 62.96%),98 (1.81),29 (18-0-11 62.07%),63 (2.17)
16,"Croft, Matthew",25y 176d,84 (49-2-33 59.52%),42 (0.50),←,
11,"Curley, Todd",25y 219d,52 (26-1-25 50.96%),30 (0.58),49 (24-1-24 50.00%),29 (0.59)
14,"Darcy, Luke",23y 40d,68 (36-1-31 53.68%),49 (0.72),←,
21,"Dent, Matthew",26y 216d,85 (30-0-55 35.29%),17 (0.20),38 (26-0-12 68.42%),8 (0.21)
28,"Dimattina, Paul",23y 272d,44 (27-0-17 61.36%),15 (0.34),←,
4,"Garlick, Simon",23y 133d,65 (39-0-26 60.00%),34 (0.52),21 (15-0-6 71.43%),7 (0.33)
3,"Grant, Chris",25y 251d,186 (99-3-84 54.03%),347 (1.87),←,
9,"Hudson, Paul",28y 32d,174 (105-0-69 60.34%),341 (1.96),40 (25-0-15 62.50%),77 (1.92)
6,"Johnson, Brad",22y 34d,97 (49-2-46 51.55%),74 (0.76),←,
2,"Kolyniuk, Steven",28y 47d,158 (83-1-74 52.85%),177 (1.12),←,
35,"Kretiuk, Steven",26y 48d,95 (56-1-38 59.47%),9 (0.09),←,
39,"Liberatore, Tony",32y 191d,203 (108-3-92 53.94%),89 (0.44),←,
23,"Martin, Michael",21y 177d,38 (22-1-15 59.21%),12 (0.32),←,
10,"Montgomery, Brett",25y 81d,34 (24-0-10 70.59%),38 (1.12),←,
36,"Romero, Jose",27y 20d,170 (91-1-78 53.82%),145 (0.85),81 (42-1-38 52.47%),47 (0.58)
5,"Smith, Rohan",25y 82d,120 (65-2-53 55.00%),91 (0.76),←,
34,"West, Mark",25y 140d,13 (9-0-4 69.23%),2 (0.15),←,
7,"West, Scott",23y 280d,123 (65-1-57 53.25%),46 (0.37),←,
24,"Wira, Brad",26y 158d,59 (29-1-29 50.00%),4 (0.07),58 (29-1-28 50.86%),4 (0.07)
15,"Wynd, Scott",28y 208d,189 (97-3-89 52.12%),28 (0.15),←,
Totals,Totals,25y 237d,2263 (1226-25-1012 54.18%),1747 (0.77),,
C,"Wallace, Terry",39y 251d,55 (33-0-22 60.00%),,←,
