Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",24y 146d,64 (31-2-31 50.00%),32 (0.50),25 (13-0-12 52.00%),24 (0.96)
17,"Brown, Nathan",23y 70d,75 (44-1-30 59.33%),64 (0.85),←,
26,"Cox, Simon",24y 86d,46 (22-0-24 47.83%),18 (0.39),←,
16,"Croft, Matthew",28y 54d,133 (77-3-53 59.02%),48 (0.36),←,
11,"Curley, Todd",28y 97d,105 (55-2-48 53.33%),42 (0.40),102 (53-2-47 52.94%),41 (0.40)
14,"Darcy, Luke",25y 283d,116 (63-2-51 55.17%),80 (0.69),←,
28,"Dimattina, Paul",26y 150d,84 (51-1-32 61.31%),37 (0.44),←,
10,"Eagleton, Nathan",22y 162d,83 (40-2-41 49.40%),69 (0.83),27 (14-0-13 51.85%),24 (0.89)
32,"Ellis, Craig",25y 321d,89 (48-1-40 54.49%),4 (0.04),←,
4,"Garlick, Simon",26y 11d,115 (66-1-48 57.83%),85 (0.74),71 (42-1-28 59.86%),58 (0.82)
29,"Gilbee, Lindsay",19y 287d,2 (1-0-1 50.00%),,←,
3,"Grant, Chris",28y 129d,234 (126-4-104 54.70%),445 (1.90),←,
22,"Harrison, Ben",26y 94d,80 (40-0-40 50.00%),40 (0.50),4 (2-0-2 50.00%),1 (0.25)
9,"Hudson, Paul",30y 275d,224 (134-1-89 60.04%),451 (2.01),90 (54-1-35 60.56%),187 (2.08)
25,"Hunter, Kingsley",25y 329d,62 (24-0-38 38.71%),94 (1.52),21 (10-0-11 47.62%),8 (0.38)
6,"Johnson, Brad",24y 277d,149 (79-3-67 54.03%),143 (0.96),←,
2,"Murphy, Robert",18y 316d,7 (5-0-2 71.43%),2 (0.29),←,
27,"Penny, Luke",20y 72d,12 (6-0-6 50.00%),3 (0.25),←,
30,"Robbins, Matthew",23y 348d,34 (20-1-13 60.29%),10 (0.29),27 (16-1-10 61.11%),10 (0.37)
36,"Romero, Jose",29y 263d,207 (108-1-98 52.42%),168 (0.81),118 (59-1-58 50.42%),70 (0.59)
5,"Smith, Rohan",27y 325d,174 (95-3-76 55.46%),171 (0.98),←,
7,"West, Scott",26y 158d,174 (92-2-80 53.45%),67 (0.39),←,
Totals,Totals,25y 127d,2269 (1227-30-1012 54.08%),2073 (0.91),,
C,"Wallace, Terry",42y 129d,109 (63-1-45 58.26%),,←,
