Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Crowley, Ryan",25y 58d,78 (35-0-43 44.87%),58 (0.74),←,
40,"de Boer, Matt",19y 53d,1 (1-0-0 100.00%),1 (1.00),←,
25,"Dodd, Steven",25y 316d,82 (38-0-44 46.34%),5 (0.06),←,
41,"Duffield, Paul",24y 86d,29 (11-0-18 37.93%),8 (0.28),←,
14,"Grover, Antoni",29y 52d,152 (67-0-85 44.08%),19 (0.13),←,
4,"Hasleby, Paul",27y 324d,172 (74-0-98 43.02%),102 (0.59),←,
43,"Hayden, Roger",28y 144d,97 (49-0-48 50.52%),8 (0.08),←,
32,"Hill, Stephen",19y 1d,6 (2-0-4 33.33%),4 (0.67),←,
19,"Hinkley, Clayton",20y 70d,8 (3-0-5 37.50%),3 (0.38),←,
5,"Ibbotson, Garrick",21y 48d,26 (8-0-18 30.77%),8 (0.31),←,
37,"Johnson, Michael",24y 194d,80 (39-0-41 48.75%),18 (0.22),←,
18,"McPharlin, Luke",27y 152d,139 (70-0-69 50.36%),96 (0.69),127 (62-0-65 48.82%),93 (0.73)
16,"Mundy, David",23y 286d,92 (43-0-49 46.74%),28 (0.30),←,
28,"Murphy, Ryan",23y 343d,43 (24-0-19 55.81%),43 (1.00),←,
29,"Pavlich, Matthew",27y 122d,200 (85-0-115 42.50%),390 (1.95),←,
7,"Peake, Brett",25y 301d,63 (31-0-32 49.21%),36 (0.57),←,
31,"Sandilands, Aaron",26y 147d,121 (60-0-61 49.59%),37 (0.31),←,
3,"Schammer, Byron",23y 315d,111 (58-0-53 52.25%),33 (0.30),←,
6,"Solomon, Dean",29y 113d,196 (104-1-91 53.32%),76 (0.39),38 (12-0-26 31.58%),20 (0.53)
8,"Suban, Nick",18y 358d,6 (2-0-4 33.33%),1 (0.17),←,
20,"Tarrant, Chris",28y 226d,204 (90-0-114 44.12%),356 (1.75),43 (15-0-28 34.88%),57 (1.33)
22,"Thornton, Scott",26y 233d,76 (35-0-41 46.05%),12 (0.16),←,
Totals,Totals,24y 312d,1982 (929-1-1052 46.87%),1342 (0.68),,
C,"Harvey, Mark",43y 325d,35 (12-0-23 34.29%),,←,
