Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",27y 61d,181 (70-2-109 39.23%),127 (0.70),←,
13,"Brunton, Neil",25y 132d,49 (5-1-43 11.22%),6 (0.12),←,
42,"Chapman, Wade",18y 132d,4 (1-0-3 25.00%),,←,
28,"Cresswell, Daryn",22y 358d,33 (2-0-31 6.06%),36 (1.09),←,
5,"Daniels, Jayson",23y 85d,97 (27-1-69 28.35%),19 (0.20),23 (2-0-21 8.70%),
6,"Dunkley, Andrew",25y 320d,42 (4-1-37 10.71%),1 (0.02),←,
37,"Filandia, Peter",24y 1d,20 (8-0-12 40.00%),26 (1.30),7 (1-0-6 14.29%),12 (1.71)
47,"Higgins, Leon",25y 322d,104 (32-2-70 31.73%),70 (0.67),←,
11,"Kappler, Darren",29y 112d,113 (34-0-79 30.09%),86 (0.76),26 (4-0-22 15.38%),35 (1.35)
14,"Kelly, Paul",24y 291d,79 (13-2-64 17.72%),39 (0.49),←,
24,"Kickett, Derek",31y 221d,93 (52-1-40 56.45%),113 (1.22),4 (0-0-4 0.00%),7 (1.75)
1,"Lawson, Jamie",22y 222d,52 (11-2-39 23.08%),25 (0.48),←,
3,"Lewis, Dale",25y 11d,67 (11-2-54 17.91%),74 (1.10),←,
34,"Luff, Troy",24y 174d,28 (5-1-22 19.64%),21 (0.75),←,
4,"McRae, Dean",25y 184d,106 (36-1-69 34.43%),38 (0.36),25 (2-0-23 8.00%),13 (0.52)
8,"Minton-Connell, Simon",25y 19d,52 (11-0-41 21.15%),180 (3.46),33 (2-0-31 6.06%),130 (3.94)
17,"Mooney, Jason",20y 344d,22 (1-0-21 4.55%),3 (0.14),←,
23,"Neill, Robert",20y 130d,11 (1-0-10 9.09%),2 (0.18),←,
22,"Rose, Gavin",24y 228d,23 (1-1-21 6.52%),1 (0.04),←,
40,"Smith, Shayne",18y 337d,1 (0-0-1 0.00%),1 (1.00),←,
10,"Watters, Scott",25y 110d,70 (32-2-36 47.14%),23 (0.33),24 (2-0-22 8.33%),10 (0.42)
Totals,Totals,24y 128d,1247 (357-19-871 28.63%),891 (0.71),,
C,"Barassi, Ron",58y 77d,478 (265-4-209 55.86%),,22 (2-0-20 9.09%),
