Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
25,"Beinke, Bryan",25y 266d,20 (10-0-10 50.00%),23 (1.15),←,
26,"Bickley, Mark",31y 267d,210 (101-0-109 48.10%),66 (0.31),←,
35,"Biglands, Rhett",23y 236d,22 (11-0-11 50.00%),5 (0.23),←,
4,"Clarke, Matthew",27y 222d,143 (65-2-76 46.15%),21 (0.15),13 (3-0-10 23.08%),2 (0.15)
1,"Crowell, Andrew",23y 256d,17 (7-0-10 41.18%),10 (0.59),←,
9,"Edwards, Tyson",24y 265d,108 (52-0-56 48.15%),62 (0.57),←,
36,"Goodwin, Simon",24y 123d,77 (40-0-37 51.95%),31 (0.40),←,
34,"Hart, Ben",26y 293d,206 (100-1-105 48.79%),36 (0.17),←,
2,"Hewitt, Evan",22y 295d,35 (21-0-14 60.00%),25 (0.71),2 (1-0-1 50.00%),3 (1.50)
3,"Jarman, Darren",34y 90d,212 (119-0-93 56.13%),346 (1.63),103 (54-0-49 52.43%),224 (2.17)
28,"Johnson, Kane",23y 44d,69 (34-0-35 49.28%),20 (0.29),←,
40,"Ladhams, Chris",20y 189d,5 (2-0-3 40.00%),3 (0.60),←,
16,"McGregor, Ken",20y 89d,28 (10-0-18 35.71%),14 (0.50),←,
23,"McLeod, Andrew",24y 267d,128 (62-0-66 48.44%),131 (1.02),←,
27,"OLoughlin, Ricky",21y 298d,9 (7-0-2 77.78%),2 (0.22),←,
32,"Ricciuto, Mark",25y 324d,176 (81-1-94 46.31%),117 (0.66),←,
10,"Robran, Matthew",30y 40d,127 (67-0-60 52.76%),109 (0.86),120 (63-0-57 52.50%),104 (0.87)
7,"Smart, Nigel",31y 342d,210 (100-1-109 47.86%),103 (0.49),←,
20,"Stenglein, Tyson",20y 286d,24 (11-0-13 45.83%),5 (0.21),←,
19,"Stevens, Mark",25y 185d,69 (38-0-31 55.07%),39 (0.57),48 (22-0-26 45.83%),19 (0.40)
30,"Vardy, Peter",25y 92d,83 (42-0-41 50.60%),140 (1.69),←,
17,"Welsh, Scott",22y 142d,63 (37-0-26 58.73%),84 (1.33),27 (11-0-16 40.74%),54 (2.00)
Totals,Totals,25y 127d,2041 (1017-5-1019 49.83%),1392 (0.68),,
C,"Ayres, Gary",40y 212d,143 (76-1-66 53.50%),,27 (11-0-16 40.74%),
