Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",26y 360d,148 (64-2-82 43.92%),58 (0.39),117 (61-2-54 52.99%),46 (0.39)
17,"Brown, Callum",22y 140d,49 (27-1-21 56.12%),19 (0.39),←,
6,"Brown, Tyler",20y 280d,8 (4-1-3 56.25%),2 (0.25),←,
46,"Cox, Mason",29y 184d,66 (37-0-29 56.06%),82 (1.24),←,
25,"Crisp, Jack",26y 348d,150 (77-2-71 52.00%),49 (0.33),132 (70-2-60 53.79%),39 (0.30)
26,"Daicos, Josh",21y 293d,32 (18-1-13 57.81%),17 (0.53),←,
2,"de Goey, Jordan",24y 183d,95 (51-2-42 54.74%),129 (1.36),←,
5,"Elliott, Jamie",28y 24d,120 (70-2-48 59.17%),171 (1.42),←,
19,"Greenwood, Levi",31y 208d,155 (84-2-69 54.84%),56 (0.36),81 (44-1-36 54.94%),30 (0.37)
4,"Grundy, Brodie",26y 152d,148 (81-2-65 55.41%),45 (0.30),←,
32,"Hoskin-Elliott, Will",27y 12d,134 (59-2-73 44.78%),131 (0.98),82 (47-2-33 58.54%),89 (1.09)
44,"Madgen, Jack",27y 142d,18 (13-1-4 75.00%),,←,
37,"Maynard, Brayden",23y 360d,113 (58-2-53 52.21%),15 (0.13),←,
41,"Mihocek, Brody",27y 223d,55 (35-1-19 64.55%),83 (1.51),←,
30,"Moore, Darcy",24y 233d,86 (39-2-45 46.51%),61 (0.71),←,
9,"Noble, John",23y 173d,19 (12-1-6 65.79%),1 (0.05),←,
10,"Pendlebury, Scott",32y 251d,313 (190-3-120 61.18%),179 (0.57),←,
3,"Quaynor, Isaac",20y 243d,12 (6-0-6 50.00%),,←,
23,"Roughead, Jordan",29y 316d,176 (88-1-87 50.28%),35 (0.20),38 (25-1-12 67.11%),1 (0.03)
24,"Thomas, Josh",28y 349d,100 (63-2-35 64.00%),89 (0.89),←,
7,"Treloar, Adam",27y 189d,170 (69-1-100 40.88%),96 (0.56),91 (49-1-41 54.40%),48 (0.53)
18,"Varcoe, Travis",32y 157d,229 (164-0-65 71.62%),171 (0.75),91 (50-0-41 54.95%),41 (0.45)
Totals,Totals,26y 219d,2396 (1309-31-1056 54.63%),1489 (0.62),,
C,"Buckley, Nathan",48y 50d,202 (112-2-88 55.94%),,←,
