Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",11,6,20,31,,,,9.0,3.0,2.0,8.0,,1.0,,,14.0,18.0,,,,,,77.0
14,"Aish, James",8,1,6,14,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,4.0,11.0,,,1.0,,,67.0
11,"Blair, Jarryd",4,,2,6,1,,,4.0,,3.0,,3.0,1.0,2.0,,3.0,3.0,,,,,1.0,80.0
17,"Brown, Callum",5,5,6,11,,,,2.0,,,,,,,,5.0,9.0,,1.0,1.0,,,77.0
46,"Cox, Mason",4,3,1,5,,,25.0,1.0,,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,2.0,,1.0,,,75.0
25,"Crisp, Jack",17,8,10,27,,,,7.0,3.0,5.0,3.0,4.0,1.0,,,8.0,18.0,,1.0,1.0,,,82.0
2,"de Goey, Jordan",7,4,2,9,,1.0,,5.0,,2.0,,2.0,1.0,,,3.0,6.0,,,,,,78.0
15,"Dunn, Lynden",8,7,3,11,,,,2.0,3.0,1.0,,,,,,3.0,8.0,1.0,,1.0,,,91.0
5,"Elliott, Jamie",7,6,6,13,1,,,3.0,,1.0,3.0,5.0,,2.0,,7.0,8.0,,1.0,2.0,1.0,,80.0
1,"Fasolo, Alex",5,2,5,10,,1.0,,,1.0,2.0,,3.0,,1.0,,2.0,9.0,,1.0,,,2.0,81.0
6,"Goldsack, Tyson",8,4,7,15,,,,3.0,2.0,1.0,,2.0,1.0,,,5.0,10.0,,,5.0,1.0,,89.0
32,"Hoskin-Elliott, Will",7,11,8,15,1,,,2.0,,1.0,,4.0,,,,2.0,13.0,1.0,1.0,,,,74.0
38,"Howe, Jeremy",16,9,7,23,,,,,3.0,3.0,,5.0,,,,7.0,15.0,,,2.0,,1.0,87.0
8,"Langdon, Tom",9,7,14,23,,,,3.0,2.0,2.0,,2.0,3.0,2.0,,9.0,15.0,1.0,,1.0,1.0,,87.0
37,"Maynard, Brayden",6,2,4,10,,,,3.0,3.0,2.0,,,,,,,10.0,,,2.0,1.0,,82.0
30,"Moore, Darcy",5,4,4,9,1,,9.0,,2.0,3.0,,3.0,,2.0,,6.0,5.0,1.0,1.0,2.0,,,88.0
21,"Phillips, Tom",11,5,9,20,1,,,3.0,2.0,1.0,2.0,3.0,,,,5.0,15.0,,1.0,,,1.0,83.0
20,"Reid, Ben",11,8,1,12,4,2.0,1.0,,,2.0,,1.0,2.0,,1.0,8.0,4.0,6.0,4.0,,,1.0,82.0
12,"Scharenberg, Matt",16,11,8,24,,,,1.0,7.0,,,4.0,,2.0,,5.0,19.0,2.0,,1.0,,,83.0
22,"Sidebottom, Steele",14,5,13,27,1,,,7.0,1.0,3.0,5.0,3.0,2.0,2.0,,12.0,17.0,,,1.0,,,92.0
24,"Thomas, Josh",10,3,11,21,,1.0,,3.0,,3.0,3.0,6.0,1.0,4.0,,10.0,13.0,,1.0,1.0,,,81.0
7,"Treloar, Adam",15,2,16,31,,2.0,,5.0,1.0,6.0,10.0,2.0,2.0,,,12.0,18.0,,,,3.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,113,163,367,10,11.0,35.0,64.0,34.0,45.0,38.0,55.0,17.0,19.0,1.0,133.0,246.0,14.0,12.0,22.0,7.0,6.0,
Opposition,Opposition,203,107,199,402,14,14.0,34.0,48.0,31.0,53.0,34.0,50.0,19.0,17.0,5.0,126.0,279.0,7.0,22.0,55.0,2.0,11.0,
