Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",14,3,4,18,1,,,2.0,3.0,2.0,1.0,3.0,,,,2.0,14.0,,,1.0,,1.0,80.0
22,"Breust, Luke",9,6,7,16,3,1.0,,3.0,,2.0,,4.0,1.0,1.0,,6.0,9.0,1.0,2.0,1.0,,,85.0
33 ↓,"Brockman, Tyler",2,,3,5,,1.0,,,,2.0,,,,,,3.0,2.0,,,,,,36.0
12,"Day, Will",13,4,9,22,,,,8.0,1.0,4.0,6.0,2.0,1.0,1.0,,14.0,7.0,1.0,1.0,1.0,,1.0,84.0
8,"Frost, Sam",7,3,4,11,,,,2.0,4.0,1.0,1.0,2.0,,1.0,,5.0,7.0,,,2.0,,,87.0
26,"Greene, Fergus",4,2,4,8,2,,,1.0,,,1.0,1.0,,1.0,,2.0,5.0,1.0,1.0,,,1.0,82.0
15,"Hardwick, Blake",10,2,1,11,,,,,4.0,2.0,,2.0,,,,3.0,4.0,1.0,,5.0,,,87.0
4,"Impey, Jarman",17,5,7,24,,,,2.0,5.0,1.0,2.0,1.0,1.0,,,10.0,12.0,,,2.0,,,80.0
9,"Jiath, Changkuoth",7,4,9,16,,,,,2.0,1.0,1.0,4.0,1.0,2.0,,6.0,9.0,,,2.0,,,75.0
31,"Macdonald, Connor",6,2,6,12,,3.0,,2.0,,2.0,,2.0,1.0,1.0,,6.0,6.0,,,,,,82.0
28,"Mackenzie, Cam",7,2,9,16,,1.0,,4.0,1.0,2.0,2.0,6.0,,2.0,,10.0,7.0,,1.0,,,,76.0
32,"Maginness, Finn",7,6,3,10,,1.0,,2.0,3.0,,1.0,1.0,,,,1.0,9.0,,1.0,1.0,,,83.0
17,"Meek, Lloyd",8,2,2,10,,,7.0,4.0,2.0,2.0,4.0,7.0,2.0,6.0,,6.0,3.0,,,,,,79.0
13,"Moore, Dylan",6,4,11,17,,,,4.0,1.0,1.0,1.0,3.0,1.0,1.0,,7.0,11.0,,,1.0,,,94.0
1,"Morrison, Harry",12,3,5,17,,,,2.0,2.0,3.0,1.0,4.0,,1.0,,8.0,9.0,,,3.0,,,77.0
11,"Nash, Conor",3,,7,10,,,,6.0,1.0,2.0,1.0,3.0,,3.0,,5.0,6.0,,,3.0,,,81.0
3,"Newcombe, Jai",9,4,6,15,,,,3.0,1.0,2.0,2.0,3.0,4.0,1.0,,5.0,10.0,,,1.0,,,82.0
7,"Reeves, Ned",1,,2,3,,,31.0,2.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,,,,,,81.0
14,"Scrimshaw, Jack",4,2,4,8,,,,2.0,1.0,,,,,,,2.0,6.0,,,2.0,,,75.0
6,"Sicily, James",11,4,3,14,,,,,6.0,3.0,1.0,2.0,1.0,1.0,,2.0,9.0,1.0,,2.0,,1.0,91.0
25,"Ward, Josh",17,4,6,23,,1.0,,6.0,3.0,2.0,3.0,5.0,2.0,2.0,,5.0,20.0,,,1.0,,,78.0
20 ↑,"Wingard, Chad",8,6,,8,,,,,1.0,1.0,,2.0,,,,1.0,7.0,,2.0,,,1.0,44.0
5,"Worpel, James",9,1,9,18,,,,6.0,1.0,3.0,6.0,4.0,2.0,1.0,,11.0,7.0,1.0,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,69,121,312,6,9.0,38.0,61.0,42.0,38.0,35.0,63.0,18.0,26.0,,122.0,180.0,6.0,8.0,28.0,,5.0,
Opposition,Opposition,247,116,144,391,19,13.0,35.0,59.0,32.0,62.0,35.0,60.0,26.0,18.0,6.0,130.0,248.0,4.0,18.0,54.0,4.0,13.0,
