Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",27y 137d,91 (53-2-36 59.34%),102 (1.12),←,
20,"Berbakov, Peter",25y 215d,45 (26-1-18 58.89%),12 (0.27),←,
8,"Bewick, Darren",31y 216d,196 (117-1-78 59.95%),299 (1.53),←,
32,"Blumfield, Justin",21y 121d,47 (24-0-23 51.06%),21 (0.45),←,
33,"Caracella, Blake",22y 10d,34 (16-0-18 47.06%),39 (1.15),←,
31,"Fletcher, Dustin",23y 322d,110 (66-3-41 61.36%),35 (0.32),←,
30,"Fraser, Mark",28y 49d,88 (49-2-37 56.82%),42 (0.48),43 (23-2-18 55.81%),19 (0.44)
11,"Hardwick, Damien",26y 219d,89 (49-1-39 55.62%),12 (0.13),←,
26,"Heffernan, Chris",20y 55d,16 (7-0-9 43.75%),4 (0.25),←,
5,"Hird, James",26y 49d,109 (63-4-42 59.63%),187 (1.72),←,
28,"Johnson, Mark",20y 306d,1 (1-0-0 100.00%),,←,
17,"Lalich, Judd",23y 89d,3 (1-0-2 33.33%),,←,
18,"Lloyd, Matthew",20y 343d,60 (29-1-30 49.17%),161 (2.68),←,
13,"Long, Michael",29y 175d,141 (90-2-49 64.54%),112 (0.79),←,
25,"Lucas, Scott",21y 85d,60 (31-0-29 51.67%),86 (1.43),←,
10,"McVeigh, Mark",18y 58d,1 (1-0-0 100.00%),,←,
2,"Mercuri, Mark",25y 32d,111 (67-3-41 61.71%),153 (1.38),←,
24,"Misiti, Joe",24y 136d,123 (69-4-50 57.72%),47 (0.38),←,
12,"Symons, Michael",27y 190d,96 (56-3-37 59.90%),77 (0.80),←,
1,"Ukovic, Andrew",20y 122d,13 (7-0-6 53.85%),5 (0.38),←,
21,"Wallis, Dean",29y 210d,88 (50-1-37 57.39%),29 (0.33),←,
35,"Young, Barry",28y 272d,110 (50-2-58 46.36%),59 (0.54),57 (31-2-24 56.14%),36 (0.63)
Totals,Totals,24y 238d,1632 (922-30-680 56.50%),1482 (0.91),,
C,"Sheedy, Kevin",51y 91d,424 (264-5-155 62.85%),,←,
