St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",21y 284d,20 (10-0-10 50.00%),13 (0.65),←,
10,"Baker, Steven",29y 309d,179 (94-2-83 53.07%),34 (0.19),←,
27,"Blake, Jason",29y 12d,162 (90-2-70 56.17%),33 (0.20),←,
26,"Dal Santo, Nick",26y 33d,169 (100-2-67 59.76%),89 (0.53),←,
6,"Dawson, Zac",24y 33d,38 (25-0-13 65.79%),2 (0.05),24 (21-0-3 87.50%),2 (0.08)
14,"Geary, Jarryn",21y 277d,26 (21-0-5 80.77%),8 (0.31),←,
19,"Gilbert, Sam",23y 220d,62 (42-1-19 68.55%),12 (0.19),←,
18,"Goddard, Brendon",24y 311d,138 (89-0-49 64.49%),56 (0.41),←,
1,"Gram, Jason",25y 334d,102 (65-1-36 64.22%),53 (0.52),100 (64-1-35 64.50%),53 (0.53)
33,"Gwilt, James",23y 228d,42 (29-0-13 69.05%),14 (0.33),←,
7,"Hayes, Lenny",30y 72d,215 (107-3-105 50.47%),72 (0.33),←,
4,"Jones, Clinton",26y 53d,51 (39-1-11 77.45%),16 (0.31),←,
2,"King, Steven",31y 125d,235 (129-2-104 55.32%),83 (0.35),42 (30-0-12 71.43%),8 (0.19)
23,"Koschitzke, Justin",27y 188d,143 (81-1-61 56.99%),173 (1.21),←,
5,"McEvoy, Ben",20y 259d,13 (13-0-0 100.00%),3 (0.23),←,
32,"McQualter, Andrew",23y 291d,60 (41-0-19 68.33%),30 (0.50),←,
44,"Milne, Stephen",30y 19d,189 (101-2-86 53.97%),378 (2.00),←,
11,"Montagna, Leigh",26y 145d,123 (79-1-43 64.63%),69 (0.56),←,
30,"Peake, Brett",26y 265d,76 (35-0-41 46.05%),43 (0.57),1 (1-0-0 100.00%),1 (1.00)
22,"Ray, Farren",24y 4d,101 (58-1-42 57.92%),37 (0.37),26 (23-0-3 88.46%),5 (0.19)
12,"Riewoldt, Nick",27y 161d,183 (102-2-79 56.28%),402 (2.20),←,
13,"Schneider, Adam",25y 319d,142 (92-1-49 65.14%),162 (1.14),44 (32-0-12 72.73%),63 (1.43)
Totals,Totals,25y 345d,2469 (1442-22-1005 58.40%),1782 (0.72),,
C,"Lyon, Ross",43y 139d,73 (48-1-24 66.44%),,←,
