Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Anderson, Jed",19y 71d,3 (2-0-1 66.67%),1 (0.33),←,
39,"Bailey, Max",26y 173d,27 (21-0-6 77.78%),3 (0.11),←,
14,"Birchall, Grant",25y 76d,155 (97-1-57 62.90%),19 (0.12),←,
22,"Breust, Luke",22y 154d,44 (35-0-9 79.55%),84 (1.91),←,
9,"Burgoyne, Shaun",30y 175d,224 (146-1-77 65.40%),209 (0.93),67 (49-1-17 73.88%),38 (0.57)
41,"Duryea, Taylor",21y 355d,1 (1-0-0 100.00%),,←,
23,"Franklin, Lance",26y 74d,164 (93-1-70 57.01%),531 (3.24),←,
6,"Gibson, Josh",29y 32d,127 (71-2-54 56.69%),2 (0.02),62 (42-1-19 68.55%),
18,"Guerra, Brent",30y 320d,239 (160-1-78 67.15%),106 (0.44),143 (91-1-51 63.99%),23 (0.16)
19,"Gunston, Jack",21y 180d,35 (21-0-14 60.00%),59 (1.69),21 (16-0-5 76.19%),39 (1.86)
20,"Hale, David",28y 327d,176 (91-2-83 52.27%),166 (0.94),47 (35-0-12 74.47%),47 (1.00)
10,"Hill, Bradley",19y 279d,8 (6-0-2 75.00%),7 (0.88),←,
15,"Hodge, Luke",28y 303d,207 (108-1-98 52.42%),146 (0.71),←,
3,"Lewis, Jordan",26y 355d,172 (97-1-74 56.69%),92 (0.53),←,
5,"Mitchell, Sam",30y 184d,224 (124-1-99 55.58%),53 (0.24),←,
28,"Puopolo, Paul",25y 133d,44 (35-0-9 79.55%),33 (0.75),←,
33,"Rioli, Cyril",23y 274d,109 (72-1-36 66.51%),145 (1.33),←,
2,"Roughead, Jarryd",26y 81d,162 (93-1-68 57.72%),300 (1.85),←,
25,"Schoenmakers, Ryan",22y 157d,63 (37-0-26 58.73%),5 (0.08),←,
26,"Shiels, Liam",21y 350d,67 (44-0-23 65.67%),19 (0.28),←,
16,"Smith, Isaac",24y 105d,41 (33-0-8 80.49%),39 (0.95),←,
24,"Stratton, Ben",24y 44d,55 (36-1-18 66.36%),1 (0.02),←,
Totals,Totals,25y 108d,2347 (1423-14-910 60.63%),2020 (0.86),,
C,"Clarkson, Alastair",44y 352d,191 (109-1-81 57.33%),,←,
