Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",29y 185d,129 (84-1-44 65.50%),18 (0.14),←,
46,"Blicavs, Mark",33y 359d,272 (179-3-90 66.36%),70 (0.26),←,
12,"Bowes, Jack",27y 55d,124 (44-2-78 36.29%),31 (0.25),41 (23-1-17 57.32%),17 (0.41)
5,"Cameron, Jeremy",31y 355d,256 (133-3-120 52.54%),653 (2.55),85 (56-0-29 65.88%),226 (2.66)
13,"Clark, Jhye",20y 242d,18 (10-0-8 55.56%),2 (0.11),←,
40,"Clohesy, Ted",20y 197d,4 (1-0-3 25.00%),2 (0.50),←,
45,"Close, Brad",26y 235d,103 (69-1-33 67.48%),91 (0.88),←,
35,"Dangerfield, Patrick",34y 351d,339 (203-2-134 60.18%),337 (0.99),185 (122-2-61 66.49%),174 (0.94)
16,"De Koning, Sam",24y 24d,64 (43-1-20 67.97%),5 (0.08),←,
28,"Dempsey, Oliver",22y 74d,34 (20-0-14 58.82%),28 (0.82),←,
39,"Guthrie, Zach",26y 265d,104 (65-2-37 63.46%),14 (0.13),←,
38,"Henry, Jack",26y 205d,145 (96-1-48 66.55%),24 (0.17),←,
36,"Henry, Oliver",22y 236d,72 (40-1-31 56.25%),109 (1.51),47 (26-1-20 56.38%),81 (1.72)
9,"Holmes, Max",22y 205d,78 (49-1-28 63.46%),37 (0.47),←,
17,"Humphries, Lawson",22y 57d,13 (9-0-4 69.23%),1 (0.08),←,
10,"Knevitt, Mitch",22y 73d,16 (8-0-8 50.00%),5 (0.31),←,
32,"Miers, Gryan",25y 357d,133 (86-1-46 65.04%),101 (0.76),←,
34,"Mullin, Oisin",25y 39d,20 (9-0-11 45.00%),,←,
33,"Neale, Shannon",22y 240d,22 (13-0-9 59.09%),27 (1.23),←,
42,"OConnor, Mark",28y 64d,124 (81-0-43 65.32%),9 (0.07),←,
14,"OSullivan, Connor",19y 307d,3 (2-0-1 66.67%),,←,
18,"Stengle, Tyson",26y 154d,87 (50-1-36 58.05%),146 (1.68),71 (45-1-25 64.08%),131 (1.85)
44,"Stewart, Tom",32y 7d,173 (112-1-60 65.03%),5 (0.03),←,
Totals,Totals,25y 313d,2333 (1406-21-906 60.27%),1715 (0.74),,
C,"Scott, Chris",48y 323d,336 (227-3-106 68.01%),,←,
