Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
49,"Betheras, Rupert",23y 250d,12 (2-0-10 16.67%),7 (0.58),←,
5,"Buckley, Nathan",27y 5d,138 (50-2-86 36.96%),141 (1.02),118 (46-2-70 39.83%),120 (1.02)
28,"Crosisca, Gavin",30y 319d,238 (120-5-113 51.47%),64 (0.27),←,
9,"Freeborn, Glenn",26y 175d,73 (41-0-32 56.16%),39 (0.53),18 (3-0-15 16.67%),12 (0.67)
38,"Jacotine, Craig",19y 40d,13 (2-0-11 15.38%),6 (0.46),←,
30,"Kinnear, Ben",20y 154d,10 (2-0-8 20.00%),1 (0.10),←,
33,"Lane, Tyson",22y 340d,35 (12-0-23 34.29%),38 (1.09),16 (3-0-13 18.75%),19 (1.19)
32,"Licuria, Paul",21y 208d,19 (3-0-16 15.79%),8 (0.42),9 (1-0-8 11.11%),6 (0.67)
24,"Lockyer, Tarkyn",19y 274d,11 (3-0-8 27.27%),2 (0.18),←,
48,"Michael, Mal",22y 37d,42 (15-0-27 35.71%),7 (0.17),←,
1,"Monkhorst, Damian",29y 344d,205 (107-4-94 53.17%),45 (0.22),←,
2,"Orchard, Mark",23y 120d,64 (30-1-33 47.66%),10 (0.16),23 (6-1-16 28.26%),5 (0.22)
6,"Patterson, Stephen",28y 208d,91 (34-1-56 37.91%),84 (0.92),←,
35,"Prestigiacomo, Simon",21y 181d,44 (13-0-31 29.55%),2 (0.05),←,
46,"Raso, Frankie",19y 322d,19 (5-0-14 26.32%),1 (0.05),←,
3,"Richardson, Mark",26y 273d,97 (41-1-55 42.78%),71 (0.73),←,
23,"Rocca, Anthony",21y 350d,74 (29-0-45 39.19%),86 (1.16),52 (18-0-34 34.62%),75 (1.44)
12,"Schauble, Andrew",22y 256d,75 (26-0-49 34.67%),10 (0.13),←,
44,"Scotland, Heath",19y 10d,8 (1-0-7 12.50%),,←,
13,"Tape, Jamie",25y 117d,88 (39-1-48 44.89%),5 (0.06),13 (0-0-13 0.00%),1 (0.08)
21,"Tuckey, Brent",19y 338d,10 (2-0-8 20.00%),2 (0.20),←,
10,"Williams, Paul",26y 119d,164 (73-2-89 45.12%),192 (1.17),←,
Totals,Totals,23y 218d,1530 (650-17-863 42.48%),821 (0.54),,
C,"Shaw, Tony",39y 8d,84 (29-0-55 34.52%),,←,
