Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",3,2,9,12,,,,,,4.0,2.0,2.0,,2.0,,5.0,8.0,,,,,,77.0
14,"Cameron, Darcy",7,1,2,9,,,16.0,3.0,,1.0,3.0,3.0,4.0,1.0,,7.0,4.0,1.0,,,,1.0,64.0
46,"Cox, Mason",7,6,2,9,1,2.0,15.0,1.0,,,,3.0,3.0,3.0,,4.0,5.0,1.0,3.0,2.0,,,68.0
25,"Crisp, Jack",9,5,6,15,1,,,2.0,,2.0,1.0,4.0,,2.0,,8.0,9.0,1.0,,2.0,,,80.0
7,"Daicos, Josh",18,9,9,27,1,,,4.0,3.0,3.0,2.0,5.0,,2.0,,4.0,22.0,,1.0,,1.0,,80.0
35,"Daicos, Nick",12,,15,27,,,,3.0,8.0,2.0,3.0,2.0,1.0,,,8.0,15.0,,,,1.0,1.0,88.0
2,"de Goey, Jordan",9,2,18,27,,1.0,,3.0,1.0,5.0,5.0,5.0,1.0,1.0,,13.0,13.0,,,,,1.0,85.0
5,"Elliott, Jamie",6,4,5,11,1,1.0,,3.0,,3.0,1.0,3.0,1.0,1.0,,5.0,7.0,,1.0,,,,91.0
33 ↑,"Ginnivan, Jack",,,1,1,,,,,,,1.0,,,,,1.0,,,,,,,17.0
23,"Hill, Bobby",4,1,4,8,1,,,1.0,,4.0,,1.0,,,,4.0,5.0,,,2.0,3.0,1.0,81.0
32,"Hoskin-Elliott, Will",13,6,3,16,1,,,3.0,2.0,5.0,,2.0,1.0,,,2.0,13.0,,,,,1.0,85.0
40 ↓,"Johnson, Ash",3,3,1,4,2,,,,,,,,,,,2.0,2.0,1.0,2.0,,,1.0,73.0
37,"Markov, Oleg",7,6,5,12,,,,1.0,4.0,1.0,,,,,,5.0,8.0,,,5.0,,,76.0
4,"Maynard, Brayden",8,3,5,13,,,,3.0,3.0,1.0,,2.0,,1.0,,5.0,9.0,,,3.0,,,82.0
31,"McCreery, Beau",5,2,4,9,1,,,5.0,,,,1.0,1.0,1.0,,3.0,6.0,,1.0,,,1.0,70.0
41,"Mihocek, Brody",9,8,1,10,4,,,2.0,,3.0,,2.0,,1.0,1.0,4.0,7.0,2.0,3.0,1.0,,,97.0
6,"Mitchell, Tom",14,3,12,26,,,,3.0,,3.0,8.0,6.0,2.0,1.0,3.0,15.0,11.0,1.0,1.0,1.0,,1.0,80.0
30,"Moore, Darcy",17,11,8,25,,,,4.0,8.0,2.0,,5.0,,3.0,2.0,10.0,7.0,6.0,,10.0,,,100.0
28,"Murphy, Nathan",5,2,4,9,,,,1.0,2.0,1.0,,2.0,2.0,2.0,,6.0,3.0,,,4.0,,,100.0
9,"Noble, John",18,7,7,25,,,,4.0,6.0,1.0,1.0,7.0,1.0,1.0,,5.0,20.0,,,2.0,,,77.0
10,"Pendlebury, Scott",12,5,9,21,,1.0,,8.0,1.0,6.0,2.0,3.0,1.0,,,3.0,18.0,,,,,2.0,79.0
3,"Quaynor, Isaac",8,3,5,13,,1.0,,1.0,2.0,1.0,,1.0,,,,7.0,5.0,1.0,1.0,3.0,,,74.0
22,"Sidebottom, Steele",11,3,12,23,,,,2.0,3.0,3.0,1.0,3.0,,,,5.0,17.0,,,2.0,2.0,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,92,147,352,13,7.0,31.0,57.0,43.0,51.0,30.0,62.0,18.0,22.0,6.0,131.0,214.0,14.0,13.0,37.0,7.0,10.0,
Opposition,Opposition,204,79,170,374,7,15.0,31.0,57.0,37.0,51.0,38.0,51.0,22.0,18.0,,127.0,237.0,13.0,9.0,41.0,4.0,4.0,
