West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Armstrong, Steven",9,4,5,14,1,1.0,,,1.0,5.0,,1.0,,,,2.0,12.0,,1.0,1.0,,,67.0
10,"Braun, Michael",7,3,11,18,,,,,,3.0,1.0,3.0,1.0,,,7.0,11.0,,,3.0,,,68.0
26,"Butler, Sam",7,1,5,12,,1.0,,2.0,1.0,3.0,1.0,1.0,,1.0,,2.0,10.0,,,3.0,1.0,,63.0
17,"Chick, Daniel",9,1,7,16,,,,3.0,2.0,3.0,2.0,1.0,,1.0,,6.0,9.0,,,3.0,,,67.0
9,"Cousins, Ben",22,9,13,35,,1.0,,1.0,4.0,10.0,3.0,2.0,,,2.0,9.0,26.0,,,,3.0,3.0,85.0
32,"Embley, Andrew",8,2,5,13,,1.0,,4.0,2.0,3.0,,5.0,,,,3.0,11.0,,,2.0,1.0,,71.0
7,"Fletcher, Chad",13,9,8,21,1,,,2.0,1.0,2.0,2.0,,,,,5.0,15.0,1.0,1.0,2.0,2.0,,74.0
23,"Glass, Darren",4,3,6,10,,,,3.0,,1.0,,2.0,1.0,2.0,,5.0,6.0,,,7.0,,,100.0
22,"Graham, Jaymie",13,8,5,18,,,,1.0,5.0,,,1.0,,1.0,,4.0,14.0,1.0,,1.0,,,100.0
29,"Hansen, Ashley",6,5,3,9,1,1.0,,3.0,,2.0,,1.0,,1.0,,1.0,10.0,,,2.0,1.0,1.0,85.0
38,"Jones, Brett",5,3,9,14,,,,3.0,6.0,,,2.0,1.0,1.0,,6.0,9.0,1.0,,4.0,,,82.0
18,"Jones, Rowan",8,8,14,22,,1.0,,3.0,,2.0,2.0,1.0,1.0,,,7.0,15.0,,2.0,3.0,,1.0,91.0
3,"Judd, Chris",13,5,15,28,3,,,6.0,1.0,2.0,4.0,3.0,,2.0,,13.0,16.0,1.0,1.0,,1.0,,96.0
4,"Kerr, Daniel",17,6,9,26,2,3.0,,4.0,3.0,4.0,5.0,2.0,2.0,,3.0,13.0,14.0,1.0,1.0,4.0,8.0,,80.0
21,"Lynch, Quinten",11,4,7,18,1,1.0,9.0,1.0,,4.0,2.0,1.0,1.0,1.0,,6.0,12.0,,2.0,1.0,,1.0,81.0
28,"Sampi, Ashley",5,2,4,9,2,2.0,,3.0,,2.0,1.0,1.0,,,,4.0,5.0,,2.0,2.0,1.0,1.0,78.0
14,"Seaby, Mark",4,5,13,17,,1.0,16.0,3.0,,1.0,3.0,5.0,2.0,3.0,,9.0,9.0,1.0,1.0,7.0,,1.0,73.0
37,"Selwood, Adam",11,8,13,24,,,1.0,4.0,4.0,3.0,2.0,,,,,5.0,18.0,,,4.0,,,92.0
41,"Staker, Brent",5,5,1,6,1,,,1.0,,,,4.0,,1.0,,2.0,4.0,1.0,3.0,4.0,,1.0,87.0
5,"Stenglein, Tyson",11,6,16,27,1,,3.0,5.0,1.0,1.0,4.0,2.0,,,,10.0,17.0,2.0,,3.0,,1.0,94.0
8,"Waters, Beau",14,11,20,34,,,,2.0,3.0,,3.0,2.0,,,1.0,10.0,24.0,,,,3.0,,85.0
44,"Wirrpanda, David",17,7,5,22,1,,,2.0,5.0,,1.0,4.0,,2.0,,5.0,18.0,,1.0,2.0,1.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,115,194,413,14,14.0,29.0,56.0,39.0,51.0,36.0,44.0,9.0,16.0,6.0,134.0,285.0,9.0,15.0,58.0,22.0,10.0,
Opposition,Opposition,199,119,124,323,8,11.0,23.0,54.0,40.0,50.0,22.0,39.0,16.0,9.0,,105.0,221.0,10.0,15.0,60.0,26.0,4.0,
