Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",5,,4,9,,1.0,3.0,5.0,,5.0,3.0,1.0,1.0,2.0,,6.0,3.0,,,,,,
10,"Bateman, Chance",6,2,2,8,,,,2.0,1.0,1.0,1.0,,2.0,,,5.0,3.0,,,1.0,,,
22,"Bowyer, Glen",5,4,1,6,,,,,1.0,,,1.0,,,,,6.0,,,,,,
25,"Clarke, Tim",3,1,6,9,,,,1.0,,1.0,1.0,,,,,4.0,5.0,,,,,,
24,"Croad, Trent",4,3,3,7,,1.0,3.0,1.0,,3.0,2.0,1.0,,1.0,,5.0,2.0,2.0,,,,,
19,"Dixon, Ben",13,6,2,15,,2.0,,3.0,,7.0,2.0,2.0,2.0,3.0,,7.0,8.0,2.0,1.0,,,,
34,"Graham, Mark",15,5,4,19,1,,,1.0,4.0,2.0,4.0,3.0,3.0,1.0,,6.0,11.0,,,2.0,3.0,,
5,"Harford, Daniel",19,9,9,28,1,2.0,1.0,3.0,3.0,3.0,7.0,2.0,3.0,1.0,,10.0,19.0,1.0,1.0,2.0,,,
3,"Hay, Jonathan",6,5,1,7,,,1.0,,,1.0,,1.0,,1.0,,,7.0,,,1.0,,,
8,"Johnson, Brett",6,2,7,13,1,1.0,,1.0,1.0,1.0,4.0,,,,,4.0,9.0,,1.0,,,,
37,"Lekkas, Angelo",9,7,6,15,,,,4.0,2.0,1.0,1.0,,,1.0,,3.0,11.0,,,1.0,,,
28,"Lonie, Nathan",6,3,8,14,,,,1.0,3.0,2.0,,2.0,,1.0,,7.0,7.0,,,1.0,,,
15,"Lord, Aaron",2,3,6,8,,,,2.0,1.0,1.0,,1.0,,,,3.0,6.0,,,,,,
7,"McCabe, Luke",9,5,5,14,,,,4.0,2.0,,,1.0,1.0,2.0,,4.0,10.0,,,,,,
1,"Nicholls, Bill",14,6,3,17,3,,,1.0,1.0,3.0,5.0,1.0,,1.0,,6.0,9.0,,,,,,
12,"OFarrell, Brett",12,11,9,21,2,,10.0,1.0,,3.0,2.0,2.0,1.0,,,7.0,14.0,3.0,1.0,,,,
20,"Rawlings, Jade",6,4,3,9,1,1.0,,,2.0,,1.0,,,2.0,,4.0,6.0,1.0,1.0,,,,
32,"Rock, Anthony",5,3,1,6,,,,,,,,,,,,1.0,5.0,,,,,,
11,"Smith, Joel",18,6,6,24,,,,,7.0,2.0,,,,2.0,,2.0,22.0,,,1.0,1.0,,
4,"Tallis, Rayden",19,9,6,25,,1.0,,1.0,4.0,4.0,2.0,,,,,8.0,18.0,,,1.0,1.0,,
23,"Thompson, Nathan",12,10,4,16,4,1.0,7.0,3.0,1.0,5.0,1.0,,1.0,,1.0,8.0,8.0,3.0,4.0,,,,
30,"Woods, Tony",10,5,6,16,,1.0,,5.0,1.0,5.0,2.0,,,1.0,,3.0,13.0,1.0,1.0,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,109,102,306,13,12.0,25.0,39.0,34.0,50.0,38.0,18.0,14.0,19.0,1.0,103.0,202.0,13.0,10.0,14.0,5.0,,
Opposition,Opposition,205,109,111,316,14,9.0,22.0,32.0,33.0,50.0,26.0,19.0,19.0,14.0,5.0,112.0,210.0,14.0,10.0,17.0,4.0,,
