Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",11,5,9,20,,2.0,,5.0,,2.0,1.0,,,,,5.0,14.0,,3.0,1.0,,1.0,85.0
29,"Broomhead, Tim",5,2,9,14,,1.0,,6.0,,1.0,2.0,,1.0,,,9.0,7.0,,,2.0,,,80.0
46,"Cox, Mason",4,2,3,7,,1.0,11.0,2.0,1.0,,2.0,1.0,,1.0,,3.0,3.0,1.0,,,,,73.0
25,"Crisp, Jack",15,3,12,27,1,1.0,,7.0,,5.0,3.0,2.0,,,,12.0,15.0,,1.0,,,,73.0
5,"Elliott, Jamie",11,6,3,14,3,2.0,,2.0,,5.0,,,,,,2.0,11.0,,2.0,,,1.0,82.0
1,"Fasolo, Alex",9,6,3,12,1,3.0,,1.0,,1.0,,2.0,,2.0,,4.0,7.0,1.0,3.0,2.0,,1.0,87.0
6,"Goldsack, Tyson",7,4,10,17,,,,2.0,1.0,1.0,,4.0,1.0,,,8.0,8.0,1.0,,7.0,,,77.0
19,"Greenwood, Levi",6,5,5,11,,,,4.0,,2.0,,2.0,,,,3.0,9.0,,,1.0,,,73.0
4,"Grundy, Brodie",8,2,4,12,,1.0,35.0,3.0,1.0,2.0,2.0,2.0,,,,4.0,8.0,,,6.0,,,84.0
32,"Hoskin-Elliott, Will",9,2,3,12,,,,4.0,,5.0,3.0,2.0,,1.0,,8.0,6.0,,,2.0,2.0,,84.0
38,"Howe, Jeremy",21,8,9,30,,,,1.0,9.0,4.0,,4.0,1.0,,,10.0,18.0,2.0,,2.0,,,96.0
37,"Maynard, Brayden",14,8,7,21,,,,2.0,2.0,4.0,,2.0,1.0,,,11.0,11.0,1.0,,2.0,,,88.0
30,"Moore, Darcy",5,5,3,8,2,,,1.0,,3.0,,2.0,,,,3.0,5.0,2.0,2.0,,,,81.0
10,"Pendlebury, Scott",10,1,10,20,,,,4.0,,5.0,3.0,4.0,1.0,,,8.0,11.0,,,3.0,,1.0,81.0
21,"Phillips, Tom",12,5,3,15,,1.0,,1.0,1.0,4.0,,2.0,1.0,,,4.0,12.0,,,,,,77.0
31,"Ramsay, Jackson",8,1,12,20,,,,2.0,2.0,1.0,1.0,4.0,1.0,2.0,,5.0,15.0,,,2.0,,,84.0
20,"Reid, Ben",7,4,6,13,,,,1.0,2.0,,,1.0,,,,5.0,9.0,1.0,,4.0,,,80.0
41,"Schade, Henry",6,6,5,11,,,,1.0,3.0,,1.0,,,,,4.0,8.0,1.0,,2.0,,,92.0
22,"Sidebottom, Steele",14,4,11,25,1,,,3.0,,5.0,2.0,6.0,2.0,2.0,,8.0,16.0,,,1.0,,,90.0
7,"Treloar, Adam",13,2,26,39,1,,,11.0,,5.0,9.0,5.0,,1.0,3.0,20.0,17.0,,,2.0,,,78.0
18,"Varcoe, Travis",6,5,7,13,,,,4.0,2.0,2.0,1.0,2.0,,,,2.0,11.0,,,1.0,,1.0,79.0
3,"Wells, Daniel",15,4,9,24,2,1.0,,2.0,,8.0,7.0,5.0,,,,13.0,13.0,,2.0,1.0,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,90,169,385,11,16.0,46.0,69.0,24.0,65.0,37.0,52.0,9.0,9.0,3.0,151.0,234.0,10.0,13.0,41.0,2.0,5.0,
Opposition,Opposition,222,91,169,391,15,10.0,35.0,65.0,52.0,43.0,42.0,49.0,9.0,9.0,3.0,145.0,237.0,8.0,15.0,49.0,3.0,10.0,
