Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",27y 336d,83 (35-1-47 42.77%),23 (0.28),←,
28,"Brown, Mitch",28y 340d,66 (33-0-33 50.00%),65 (0.98),51 (20-0-31 39.22%),56 (1.10)
37,"Clarke, Dylan",20y 331d,10 (8-0-2 80.00%),,←,
20,"Clarke, Zac",29y 128d,108 (57-1-50 53.24%),46 (0.43),7 (5-0-2 71.43%),
13,"Fantasia, Orazio",23y 323d,72 (30-1-41 42.36%),108 (1.50),←,
10,"Francis, Aaron",21y 358d,24 (12-0-12 50.00%),6 (0.25),←,
8,"Gleeson, Martin",24y 343d,75 (26-1-48 35.33%),5 (0.07),←,
35,"Guelfi, Matt",21y 354d,32 (19-0-13 59.38%),8 (0.25),←,
36,"Hartley, Michael",26y 57d,43 (17-0-26 39.53%),1 (0.02),←,
26,"Hooker, Cale",30y 294d,191 (91-2-98 48.17%),86 (0.45),←,
4,"Langford, Kyle",22y 245d,61 (25-0-36 40.98%),40 (0.66),←,
43,"McDonald-Tipungwuti, Anthony",26y 103d,85 (38-0-47 44.71%),94 (1.11),←,
1,"McGrath, Andrew",21y 62d,60 (33-0-27 55.00%),14 (0.23),←,
45,"McKenna, Conor",23y 128d,69 (32-0-37 46.38%),19 (0.28),←,
7,"Merrett, Zach",23y 304d,122 (54-1-67 44.67%),42 (0.34),←,
3,"Parish, Darcy",22y 9d,73 (31-0-42 42.47%),29 (0.40),←,
27,"Redman, Mason",21y 342d,21 (12-0-9 57.14%),1 (0.05),←,
42,"Saad, Adam",25y 11d,89 (36-1-52 41.01%),4 (0.04),41 (23-0-18 56.10%),1 (0.02)
9,"Shiel, Dylan",26y 147d,153 (69-3-81 46.08%),71 (0.46),18 (10-0-8 55.56%),7 (0.39)
40,"Snelling, Will",21y 362d,4 (3-0-1 75.00%),4 (1.00),3 (2-0-1 66.67%),3 (1.00)
25,"Stringer, Jake",25y 100d,125 (67-0-58 53.60%),221 (1.77),36 (19-0-17 52.78%),61 (1.69)
11,"Zaharakis, David",29y 163d,205 (94-2-109 46.34%),125 (0.61),←,
Totals,Totals,24y 303d,1771 (822-13-936 46.41%),1012 (0.57),,
C,"Worsfold, John",50y 312d,367 (187-2-178 51.23%),,86 (38-0-48 44.19%),
