Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Bears Games (W-D-L W%),Brisbane Bears Goals (Ave.)
35,"Akermanis, Jason",18y 79d,4 (0-0-4 0.00%),5 (1.25),←,
10,"Ashcroft, Marcus",23y 231d,111 (28-1-82 25.68%),65 (0.59),←,
30,"Bourke, Damian",30y 115d,124 (62-1-61 50.40%),19 (0.15),22 (4-0-18 18.18%),4 (0.18)
1,"Champion, Richard",27y 30d,79 (19-1-59 24.68%),27 (0.34),←,
16,"Clarke, Matthew",21y 238d,29 (11-0-18 37.93%),2 (0.07),←,
20,"Craven, Danny",28y 11d,56 (24-1-31 43.75%),17 (0.30),23 (6-0-17 26.09%),7 (0.30)
6,"Fletcher, Adrian",25y 216d,91 (39-0-52 42.86%),44 (0.48),46 (14-0-32 30.43%),24 (0.52)
8,"Gowers, Andrew",26y 33d,96 (61-0-35 63.54%),55 (0.57),7 (2-0-5 28.57%),1 (0.14)
32,"Hart, Shaun",23y 362d,66 (14-1-51 21.97%),35 (0.53),←,
18,"Lambert, Craig",26y 221d,143 (40-0-103 27.97%),60 (0.42),20 (7-0-13 35.00%),7 (0.35)
44,"Lappin, Nigel",18y 327d,23 (9-0-14 39.13%),11 (0.48),←,
34,"Lawrence, Steven",18y 360d,5 (1-0-4 20.00%),,←,
23,"Leppitsch, Justin",19y 225d,15 (4-0-11 26.67%),10 (0.67),←,
2,"McAdam, Gilbert",28y 45d,76 (40-1-35 53.29%),73 (0.96),23 (10-0-13 43.48%),25 (1.09)
7,"McIvor, Scott",28y 278d,171 (60-0-111 35.09%),85 (0.50),116 (34-0-82 29.31%),70 (0.60)
19,"McLean, Michael",30y 72d,164 (64-2-98 39.63%),38 (0.23),69 (17-0-52 24.64%),15 (0.22)
4,"McRae, Craig",21y 234d,7 (2-0-5 28.57%),7 (1.00),←,
38,"Scott, Dion",25y 43d,29 (9-0-20 31.03%),16 (0.55),23 (8-0-15 34.78%),16 (0.70)
9,"Starcevich, Craig",27y 363d,142 (80-3-59 57.39%),177 (1.25),18 (5-0-13 27.78%),15 (0.83)
3,"Voss, Michael",19y 311d,40 (13-0-27 32.50%),24 (0.60),←,
33,"White, Darryl",21y 336d,52 (15-1-36 29.81%),42 (0.81),←,
Totals,Totals,24y 144d,1523 (595-12-916 39.07%),812 (0.53),,
C,"Walls, Robert",44y 297d,292 (137-2-153 47.26%),,93 (22-1-70 24.19%),
