0,1,2,3,4,5,6
←,"Round: 14 Venue: Waverley Park Date: Sat, 3-Jul-1999 2:10 PM Attendance: 43614","Round: 14 Venue: Waverley Park Date: Sat, 3-Jul-1999 2:10 PM Attendance: 43614","Round: 14 Venue: Waverley Park Date: Sat, 3-Jul-1999 2:10 PM Attendance: 43614","Round: 14 Venue: Waverley Park Date: Sat, 3-Jul-1999 2:10 PM Attendance: 43614","Round: 14 Venue: Waverley Park Date: Sat, 3-Jul-1999 2:10 PM Attendance: 43614",→
←,St Kilda,1.7.13,4.12.36,9.14.68,13.18.96,→
←,Richmond,2.3.15,5.5.35,7.7.49,8.7.55,→
←,Qrt margin,RI by 2,SK by 1,SK by 19,SK by 41,→
←,Qrt scores,RI 15-13,SK 23-20,SK 32-14,SK 28-6,→
←,Field umpires,"David Howlett (259), Steven Hanley (47), Matthew Norden (57)","David Howlett (259), Steven Hanley (47), Matthew Norden (57)","David Howlett (259), Steven Hanley (47), Matthew Norden (57)","David Howlett (259), Steven Hanley (47), Matthew Norden (57)",→
