Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 282d,74 (31-2-41 43.24%),23 (0.31),←,
20,"Black, Simon",29y 142d,232 (139-3-90 60.56%),143 (0.62),←,
36,"Bradshaw, Daniel",29y 276d,200 (113-2-85 57.00%),436 (2.18),197 (110-2-85 56.35%),436 (2.21)
17,"Brennan, Jared",24y 26d,80 (39-2-39 50.00%),56 (0.70),←,
16,"Brown, Jonathan",26y 299d,159 (102-2-55 64.78%),338 (2.13),←,
19,"Charman, Jamie",26y 38d,125 (73-3-49 59.60%),54 (0.43),←,
30,"Copeland, Robert",27y 89d,143 (83-2-58 58.74%),39 (0.27),←,
18,"Corrie, Anthony",24y 62d,52 (23-0-29 44.23%),48 (0.92),←,
34,"Dalziell, Bradd",21y 161d,6 (2-0-4 33.33%),1 (0.17),←,
42,"Hanley, Pearce",19y 282d,1 (0-0-1 0.00%),,←,
12,"Hawksley, James",19y 200d,4 (2-0-2 50.00%),,←,
33,"Hooper, Rhan",20y 227d,39 (18-1-20 47.44%),36 (0.92),←,
4,"Johnstone, Travis",28y 37d,178 (87-1-90 49.16%),128 (0.72),18 (9-0-9 50.00%),17 (0.94)
26,"Macdonald, Joel",23y 318d,57 (32-0-25 56.14%),6 (0.11),←,
9,"McGrath, Ashley",25y 95d,113 (62-1-50 55.31%),99 (0.88),←,
21,"Merrett, Daniel",23y 255d,67 (28-2-37 43.28%),16 (0.24),←,
10,"Moody, Matthew",22y 335d,34 (12-1-21 36.76%),14 (0.41),←,
24,"Patfull, Joel",23y 260d,57 (24-2-31 43.86%),19 (0.33),←,
6,"Power, Luke",28y 228d,216 (127-2-87 59.26%),192 (0.89),←,
35,"Rischitelli, Michael",22y 228d,64 (28-2-34 45.31%),27 (0.42),←,
29,"Roe, Jason",24y 163d,41 (18-1-22 45.12%),6 (0.15),←,
11,"Sherman, Justin",21y 210d,72 (28-2-42 40.28%),43 (0.60),←,
Totals,Totals,24y 142d,2014 (1071-31-912 53.18%),1724 (0.86),,
C,"Matthews, Leigh",56y 175d,460 (267-8-185 58.91%),,236 (142-3-91 60.81%),
