Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bishop, Matthew",5,3,4,9,,,1.0,1.0,3.0,,,1.0,,1.0,,1.0,7.0,,,3.0,,,94.0
20,"Brogan, Dean",4,3,3,7,,,14.0,,,,2.0,3.0,,3.0,,5.0,2.0,2.0,1.0,1.0,,1.0,60.0
7,"Burgoyne, Peter",9,1,7,16,1,,,3.0,2.0,1.0,6.0,5.0,1.0,1.0,,11.0,4.0,,,1.0,,,99.0
8,"Burgoyne, Shaun",4,2,1,5,,,,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,3.0,,,1.0,,1.0,82.0
9,"Carr, Josh",11,3,11,22,,,,5.0,2.0,2.0,4.0,2.0,,2.0,,11.0,13.0,,,1.0,,,90.0
26,"Cochrane, Stuart",5,1,1,6,,,,4.0,,,,,2.0,,,3.0,1.0,,,1.0,,,94.0
12,"Cockatoo-Collins, Che",5,6,6,11,1,,,,2.0,1.0,1.0,2.0,1.0,1.0,,5.0,6.0,2.0,1.0,1.0,,,78.0
35,"Cornes, Chad",14,8,2,16,,,1.0,1.0,4.0,5.0,2.0,2.0,1.0,2.0,,6.0,9.0,3.0,1.0,1.0,2.0,,80.0
18,"Cornes, Kane",5,,2,7,,,,2.0,,1.0,2.0,1.0,1.0,,,4.0,3.0,,,1.0,,,75.0
17,"Dew, Stuart",12,2,2,14,2,2.0,,2.0,3.0,5.0,2.0,2.0,,,,6.0,5.0,1.0,1.0,,3.0,1.0,85.0
11,"Hardwick, Damien",6,4,9,15,,,,,2.0,,,2.0,2.0,,,6.0,10.0,,,3.0,,,70.0
29,"Kingsley, Adam",5,1,2,7,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,5.0,,,,,,52.0
5,"Lade, Brendon",6,3,1,7,,,10.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,6.0,,,1.0,,1.0,60.0
3,"Montgomery, Brett",9,9,11,20,,,2.0,3.0,1.0,2.0,,5.0,,3.0,,4.0,17.0,2.0,,5.0,,,92.0
14,"Paxman, Stephen",5,4,2,7,,1.0,,1.0,2.0,,1.0,2.0,1.0,,,2.0,5.0,,1.0,2.0,1.0,,60.0
15,"Pickett, Byron",6,2,3,9,2,1.0,,5.0,1.0,1.0,,,,,,1.0,9.0,,1.0,3.0,,1.0,93.0
6,"Schofield, Jarrad",15,3,4,19,,3.0,,2.0,1.0,7.0,4.0,3.0,1.0,1.0,,5.0,13.0,,1.0,2.0,,1.0,71.0
36,"Stevens, Nick",21,,5,26,,2.0,,3.0,5.0,5.0,8.0,6.0,1.0,2.0,,11.0,11.0,,,,2.0,,97.0
16,"Tredrea, Warren",7,7,7,14,2,1.0,,1.0,,3.0,,3.0,,1.0,,7.0,8.0,1.0,2.0,3.0,,,100.0
2,"Wakelin, Darryl",4,8,6,10,,,3.0,2.0,1.0,,,,1.0,,,4.0,6.0,2.0,,,,,100.0
4,"Wanganeen, Gavin",8,4,2,10,,1.0,,1.0,3.0,1.0,1.0,1.0,,,,6.0,4.0,1.0,1.0,2.0,1.0,,80.0
21,"Wilson, Michael",6,2,6,12,1,,1.0,1.0,3.0,3.0,2.0,5.0,2.0,1.0,,5.0,7.0,,,2.0,3.0,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,76,97,269,9,14.0,32.0,40.0,39.0,40.0,36.0,51.0,16.0,21.0,,109.0,154.0,14.0,10.0,34.0,12.0,6.0,
Opposition,Opposition,189,91,98,287,17,10.0,26.0,46.0,25.0,58.0,34.0,43.0,21.0,16.0,,108.0,172.0,7.0,11.0,32.0,9.0,11.0,
