Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
11,"Adams, Taylor",19y 310d,27 (2-0-25 7.41%),9 (0.33),←,
50,"Brogan, Dean",34y 225d,190 (100-1-89 52.89%),53 (0.28),16 (1-0-15 6.25%),3 (0.19)
47,"Bruce, Josh",21y 49d,12 (0-0-12 0.00%),3 (0.25),←,
14,"Bugg, Tomas",20y 113d,28 (2-0-26 7.14%),8 (0.29),←,
18,"Cameron, Jeremy",20y 117d,32 (2-0-30 6.25%),79 (2.47),←,
13,"Darley, Sam",20y 162d,12 (0-0-12 0.00%),1 (0.08),←,
1,"Davis, Phil",22y 331d,48 (13-0-35 27.08%),6 (0.13),30 (2-0-28 6.67%),5 (0.17)
26,"Giles, Jonathan",25y 200d,37 (2-0-35 5.41%),28 (0.76),←,
4,"Greene, Toby",19y 305d,33 (2-0-31 6.06%),10 (0.30),←,
2,"Hampton, Curtly",20y 139d,30 (1-0-29 3.33%),7 (0.23),←,
19,"Haynes, Nick",21y 70d,15 (0-0-15 0.00%),1 (0.07),←,
33,"Hoskin-Elliott, Will",19y 328d,19 (1-0-18 5.26%),12 (0.63),←,
40,"Kennedy, Adam",21y 15d,29 (2-0-27 6.90%),,←,
39,"Mohr, Tim",24y 281d,30 (1-0-29 3.33%),1 (0.03),←,
9,"Scully, Tom",22y 73d,66 (15-1-50 23.48%),19 (0.29),35 (2-0-33 5.71%),13 (0.37)
5,"Shiel, Dylan",20y 140d,29 (1-0-28 3.45%),14 (0.48),←,
10,"Smith, Devon",20y 68d,36 (2-0-34 5.56%),22 (0.61),←,
20,"Tomlinson, Adam",19y 351d,21 (0-0-21 0.00%),5 (0.24),←,
17,"Treloar, Adam",20y 140d,34 (2-0-32 5.88%),21 (0.62),←,
8,"Ward, Callan",23y 108d,97 (34-0-63 35.05%),48 (0.49),37 (2-0-35 5.41%),15 (0.41)
42,"Whiley, Mark",20y 238d,6 (0-0-6 0.00%),,←,
51,"Williams, Zac",18y 310d,7 (0-0-7 0.00%),1 (0.14),←,
Totals,Totals,21y 268d,838 (182-2-654 21.72%),348 (0.42),,
C,"Sheedy, Kevin",65y 215d,673 (388-6-279 58.10%),,39 (2-0-37 5.13%),
