Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Brown, Gavin",11,9,17,28,1,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,
21,"Christian, Michael",13,10,10,23,,,,1.0,,,,,2.0,2.0,,,,,,,,,
28,"Crosisca, Gavin",7,4,8,15,,,,2.0,,,,,3.0,,,,,,,,,,
35,"Daicos, Peter",8,4,1,9,1,3.0,,,,,,,,1.0,,,,,,,,,
2,"Francis, Tony",6,,5,11,,,,3.0,,,,,1.0,,,,,,,,,,
3,"Gayfer, Michael",5,1,10,15,,,1.0,,,,,,2.0,,,,,,,,,,
25,"Hecker, Terry",6,1,4,10,1,,,,,,,,,,,,,,,,,,
23,"Kelly, Craig",6,3,4,10,2,,3.0,1.0,,,,,,,,,,,,,,,
15,"Lehmann, Troy",18,2,4,22,4,1.0,,,,,,,,1.0,1.0,,,,,,,,
34,"McGuane, Mick",20,9,7,27,5,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
1,"Monkhorst, Damian",4,3,3,7,,,7.0,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Morwood, Shane",5,1,6,11,2,1.0,1.0,4.0,,,,,,,,,,,,,,,
4,"Pert, Gary",11,4,10,21,,,,1.0,,,,,4.0,,2.0,,,,,,,,
13,"Richardson, Alan",11,2,9,20,,,,2.0,,,,,,1.0,,,,,,,,,
29,"Russell, Scott",18,9,13,31,2,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Starcevich, Craig",14,9,11,25,,1.0,8.0,,,,,,,1.0,,,,,,,,,
24,"Turner, Jamie",21,6,7,28,1,,,2.0,,,,,2.0,3.0,,,,,,,,,
14,"Watson, Shane",8,5,1,9,2,4.0,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Woods, Tony",10,4,10,20,,,,3.0,,,,,,1.0,,,,,,,,,
19,"Wright, Graham",16,3,13,29,2,,,,,,,,2.0,1.0,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,89,153,371,23,16.0,21.0,28.0,,,,,22.0,20.0,6.0,,,,,,,,
Opposition,Opposition,167,52,133,300,13,10.0,16.0,30.0,,,,,20.0,22.0,,,,,,,,,
