Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
25,"Adams, Marcus",9,6,7,16,,,,2.0,3.0,1.0,,1.0,1.0,1.0,,6.0,9.0,1.0,,6.0,,,93.0
24,"Biggs, Shane",8,1,7,15,,,,5.0,1.0,1.0,,1.0,1.0,,,5.0,10.0,,,,1.0,1.0,78.0
12,"Cordy, Zaine",5,2,6,11,,,,4.0,,2.0,,4.0,1.0,1.0,,9.0,3.0,1.0,,6.0,,,89.0
6,"Dahlhaus, Luke",8,2,15,23,,,,6.0,1.0,6.0,2.0,3.0,2.0,1.0,,6.0,17.0,,,,,1.0,81.0
35,"Daniel, Caleb",7,4,9,16,,1.0,,5.0,,3.0,5.0,,1.0,,,8.0,9.0,,1.0,1.0,,,80.0
5,"Dunkley, Josh",9,4,21,30,,1.0,,4.0,,3.0,2.0,1.0,1.0,,,8.0,22.0,,,1.0,,,78.0
26,"Gowers, Billy",13,1,3,16,,1.0,,2.0,2.0,7.0,2.0,4.0,,,,6.0,11.0,1.0,1.0,2.0,,,77.0
22,"Honeychurch, Mitch",10,2,6,16,,,,4.0,,2.0,,1.0,1.0,,,5.0,12.0,,,2.0,,1.0,79.0
7,"Hunter, Lachie",24,5,11,35,1,,,1.0,5.0,5.0,1.0,6.0,1.0,1.0,,6.0,25.0,2.0,1.0,2.0,2.0,1.0,87.0
39,"Johannisen, Jason",11,,10,21,2,,,4.0,3.0,4.0,2.0,2.0,1.0,1.0,,7.0,14.0,,,1.0,1.0,,86.0
27,"Lipinski, Patrick",3,,6,9,1,,,1.0,,1.0,1.0,2.0,2.0,1.0,,4.0,6.0,,,1.0,,,76.0
36,"Lynch, Brad",7,1,9,16,,,,2.0,2.0,1.0,,5.0,,3.0,,8.0,10.0,,,,1.0,,74.0
11,"Macrae, Jack",12,7,21,33,,,,8.0,1.0,6.0,6.0,2.0,2.0,,,12.0,23.0,1.0,,4.0,1.0,,88.0
16,"McLean, Toby",6,1,16,22,1,,,6.0,,2.0,4.0,3.0,1.0,,,11.0,13.0,,,2.0,,1.0,75.0
38,"Morris, Dale",8,5,5,13,,1.0,,3.0,2.0,,,3.0,,1.0,,4.0,9.0,,1.0,5.0,,,89.0
33,"Naughton, Aaron",10,4,8,18,,,,1.0,4.0,,1.0,1.0,,,,6.0,9.0,1.0,,10.0,,,85.0
20,"Richards, Ed",9,2,7,16,,,,,1.0,5.0,,4.0,,2.0,,7.0,10.0,,,1.0,1.0,,85.0
23,"Roughead, Jordan",9,6,11,20,,1.0,20.0,5.0,1.0,1.0,6.0,4.0,,2.0,,9.0,10.0,2.0,1.0,7.0,,1.0,87.0
13,"Schache, Josh",9,8,6,15,2,2.0,,,,2.0,,1.0,1.0,,,4.0,12.0,1.0,3.0,1.0,,,76.0
37,"Smith, Roarke",6,,8,14,,,,2.0,1.0,1.0,,2.0,1.0,,,6.0,9.0,,,4.0,,,77.0
8,"Trengove, Jackson",11,7,8,19,,,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,,7.0,12.0,1.0,,3.0,,,79.0
3,"Wallis, Mitch",8,2,21,29,3,,,2.0,,2.0,4.0,2.0,3.0,,,15.0,15.0,,1.0,1.0,1.0,2.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,70,221,423,10,9.0,24.0,68.0,30.0,57.0,38.0,54.0,21.0,16.0,,159.0,270.0,11.0,9.0,60.0,8.0,8.0,
Opposition,Opposition,219,102,168,387,18,11.0,51.0,63.0,46.0,52.0,31.0,69.0,16.0,21.0,6.0,152.0,239.0,16.0,12.0,59.0,4.0,15.0,
