Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
13,"Ah Chee, Callum",20y 300d,41 (8-0-33 19.51%),23 (0.56),←,
29,"Bowes, Jack",20y 191d,24 (5-0-19 20.83%),5 (0.21),←,
41,"Brodie, Will",19y 347d,10 (2-0-8 20.00%),1 (0.10),←,
45,"Dawson, Jacob",18y 275d,3 (0-0-3 0.00%),1 (0.33),←,
8,"Fiorini, Brayden",20y 348d,23 (6-0-17 26.09%),10 (0.43),←,
1,"Hanley, Pearce",29y 263d,144 (41-0-103 28.47%),59 (0.41),15 (3-0-12 20.00%),1 (0.07)
5,"Harbrow, Jarrod",30y 18d,221 (81-2-138 37.10%),54 (0.24),151 (41-1-109 27.48%),33 (0.22)
40,"Heron, Jacob",18y 238d,6 (1-0-5 16.67%),2 (0.33),←,
39,"Holman, Nick",23y 68d,28 (5-0-23 17.86%),12 (0.43),19 (4-0-15 21.05%),12 (0.63)
10,"Kolodjashnij, Kade",22y 361d,77 (24-1-52 31.82%),13 (0.17),←,
23,"Lemmens, Sean",23y 276d,77 (22-1-54 29.22%),17 (0.22),←,
21,"Leslie, Jack",23y 100d,25 (5-0-20 20.00%),,←,
7,"Lonergan, Jesse",23y 264d,60 (16-1-43 27.50%),7 (0.12),←,
11,"Miller, Touk",22y 164d,79 (17-1-61 22.15%),24 (0.30),←,
27,"Powell, Wil",18y 344d,6 (1-0-5 16.67%),2 (0.33),←,
35,"Rischitelli, Michael",32y 209d,233 (80-3-150 34.98%),89 (0.38),122 (31-0-91 25.41%),42 (0.34)
6,"Sexton, Alex",24y 245d,94 (25-0-69 26.60%),65 (0.69),←,
43,"Spencer, Max",20y 305d,8 (0-0-8 0.00%),,←,
14,"Weller, Lachie",22y 163d,66 (18-0-48 27.27%),20 (0.30),19 (4-0-15 21.05%),3 (0.16)
28,"Witts, Jarrod",25y 326d,77 (28-0-49 36.36%),22 (0.29),37 (10-0-27 27.03%),4 (0.11)
30,"Wright, Peter",21y 331d,49 (10-0-39 20.41%),64 (1.31),←,
15,"Young, Aaron",25y 242d,95 (42-1-52 44.74%),80 (0.84),19 (4-0-15 21.05%),18 (0.95)
Totals,Totals,23y 95d,1446 (437-10-999 30.22%),570 (0.39),,
C,"Dew, Stuart",38y 352d,19 (4-0-15 21.05%),,←,
