Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",25y 131d,101 (44-2-55 44.55%),29 (0.29),←,
18,"Banfield, Todd",20y 271d,23 (7-0-16 30.43%),29 (1.26),←,
17,"Beams, Claye",19y 206d,1 (0-0-1 0.00%),2 (2.00),←,
43,"Bewick, Rohan",21y 167d,1 (0-0-1 0.00%),1 (1.00),←,
20,"Black, Simon",31y 357d,275 (158-4-113 58.18%),159 (0.58),←,
16,"Brown, Jonathan",29y 148d,201 (123-3-75 61.94%),479 (2.38),←,
33,"Buchanan, Amon",28y 167d,129 (68-2-59 53.49%),66 (0.51),13 (2-0-11 15.38%),9 (0.69)
1,"Clark, Mitch",23y 158d,66 (28-2-36 43.94%),35 (0.53),←,
11,"Hanley, Pearce",22y 131d,13 (3-0-10 23.08%),3 (0.23),←,
35,"Lester, Ryan",18y 212d,1 (0-0-1 0.00%),1 (1.00),←,
23,"Leuenberger, Matthew",22y 292d,45 (18-1-26 41.11%),5 (0.11),←,
9,"McGrath, Ashley",27y 310d,156 (82-2-72 53.21%),109 (0.70),←,
21,"Merrett, Daniel",26y 104d,104 (45-3-56 44.71%),17 (0.16),←,
34,"OBrien, Jesse",20y 41d,2 (0-0-2 0.00%),1 (0.50),←,
24,"Patfull, Joel",26y 109d,100 (43-3-54 44.50%),21 (0.21),←,
31,"Polkinghorne, James",22y 64d,40 (18-1-21 46.25%),22 (0.55),←,
29,"Raines, Andrew",25y 18d,67 (22-1-44 33.58%),1 (0.01),11 (4-0-7 36.36%),
30,"Redden, Jack",20y 107d,33 (13-1-19 40.91%),10 (0.30),←,
10,"Rich, Daniel",20y 292d,47 (21-1-25 45.74%),22 (0.47),←,
38,"Rockliff, Tom",21y 32d,21 (5-0-16 23.81%),4 (0.19),←,
14,"Staker, Brent",26y 307d,133 (71-1-61 53.76%),94 (0.71),23 (7-0-16 30.43%),10 (0.43)
32,"Stiller, Cheynee",24y 327d,77 (33-3-41 44.81%),18 (0.23),←,
Totals,Totals,23y 329d,1636 (802-30-804 49.02%),1128 (0.69),,
C,"Voss, Michael",35y 262d,47 (21-1-25 45.74%),,←,
