Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",6,5,2,8,1,1.0,6.0,8.0,,3.0,,1.0,1.0,1.0,,5.0,3.0,2.0,2.0,1.0,,1.0,72.0
22,"Blakey, Nick",11,3,12,23,,,,,5.0,3.0,1.0,2.0,,1.0,,6.0,13.0,,,4.0,4.0,,74.0
16,"Campbell, Braeden",7,4,5,12,,1.0,,1.0,3.0,2.0,1.0,2.0,,1.0,,4.0,8.0,,1.0,2.0,,,74.0
4 ↑,"Clarke, Ryan",1,,1,2,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,23.0
7,"Cunningham, Harry",14,8,4,18,,,,6.0,3.0,,1.0,3.0,,1.0,,6.0,13.0,,,5.0,,,88.0
13,"Florent, Oliver",20,4,3,23,2,,,3.0,3.0,3.0,3.0,3.0,1.0,,,6.0,11.0,,2.0,3.0,,,87.0
42,"Fox, Robbie",6,3,5,11,,,,,4.0,,1.0,1.0,,,,5.0,7.0,,,6.0,,,86.0
23,"Franklin, Lance",9,3,3,12,2,2.0,,5.0,,1.0,1.0,2.0,3.0,,,6.0,4.0,3.0,3.0,1.0,,1.0,87.0
21,"Gulden, Errol",21,5,9,30,,,,7.0,2.0,11.0,5.0,4.0,2.0,,3.0,10.0,19.0,,,1.0,,1.0,90.0
9,"Hayward, Will",5,2,4,9,,2.0,,6.0,,1.0,,1.0,4.0,1.0,,9.0,1.0,1.0,1.0,4.0,,,82.0
5,"Heeney, Isaac",8,1,6,14,1,1.0,,8.0,1.0,2.0,4.0,1.0,1.0,,,9.0,4.0,,,3.0,,1.0,81.0
30,"McCartin, Tom",8,7,7,15,,,,2.0,7.0,,,1.0,,,,5.0,10.0,2.0,,13.0,,,89.0
6,"McDonald, Logan",2,3,2,4,,,3.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,1.0,1.0,1.0,,1.0,72.0
27,"McInerney, Justin",15,5,8,23,,1.0,,6.0,3.0,1.0,1.0,4.0,2.0,2.0,,7.0,14.0,,1.0,,1.0,,82.0
2,"McLean, Hayden",10,4,4,14,,,25.0,2.0,3.0,4.0,2.0,5.0,1.0,3.0,,7.0,6.0,1.0,,3.0,,,87.0
43 ↓,"Melican, Lewis",4,,1,5,,,,1.0,4.0,,,,,,,2.0,3.0,,,4.0,,,61.0
14,"Mills, Callum",8,4,7,15,,,,5.0,,2.0,2.0,1.0,1.0,,,8.0,7.0,,,1.0,,1.0,80.0
11,"Papley, Tom",12,2,2,14,4,2.0,,1.0,,4.0,4.0,3.0,1.0,,1.0,7.0,7.0,,1.0,3.0,,1.0,83.0
26,"Parker, Luke",15,3,8,23,,,,3.0,1.0,4.0,4.0,3.0,1.0,,,10.0,10.0,,,1.0,,,79.0
24,"Rampe, Dane",11,4,5,16,,,,3.0,4.0,1.0,,2.0,1.0,1.0,,3.0,12.0,,,5.0,,,90.0
8,"Rowbottom, James",10,1,7,17,1,,,10.0,1.0,2.0,2.0,2.0,,,,7.0,11.0,,,1.0,,,74.0
37,"Warner, Corey",3,2,,3,,,,3.0,1.0,1.0,,,1.0,,,,3.0,,,2.0,,,71.0
15,"Wicks, Sam",4,1,6,10,,,,8.0,,4.0,1.0,2.0,1.0,2.0,,4.0,5.0,,1.0,,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,74,111,321,11,12.0,34.0,90.0,45.0,51.0,34.0,44.0,22.0,13.0,4.0,130.0,174.0,10.0,13.0,64.0,5.0,8.0,
Opposition,Opposition,217,72,155,372,11,10.0,68.0,62.0,40.0,57.0,52.0,63.0,13.0,22.0,2.0,151.0,217.0,6.0,12.0,69.0,2.0,9.0,
